row,col,weight
0,1,2.9921
0,2,56.038
0,4,68.4283
0,6,36.8104
0,8,25.3808
0,10,61.8196
0,14,54.6928
0,15,20.6334
0,16,3.6276
0,17,58.0493
0,22,69.1492
0,25,45.8526
0,26,24.5927
0,27,20.7529
0,28,51.1574
0,32,12.2883
0,33,17.3848
0,35,22.8042
0,36,40.5749
0,38,64.4731
0,39,26.8028
0,42,37.4008
0,43,5.6501
0,45,18.0413
0,48,68.7444
0,50,9.8358
0,53,7.0278
0,54,25.3998
0,57,36.1784
0,59,56.281
0,61,29.6115
0,63,33.1471
0,65,29.5549
0,70,65.6803
0,72,8.5538
0,73,12.4986
0,74,27.8562
0,77,19.9415
0,78,12.6702
0,83,6.6618
0,87,37.6041
0,89,22.5975
0,90,15.0266
0,92,15.2622
0,93,61.9045
0,94,48.5522
0,95,36.9858
0,97,53.498
0,98,38.2072
0,103,18.6871
0,104,63.2205
0,105,66.8862
0,107,44.0529
0,108,19.4891
0,112,45.8757
0,113,54.58
0,114,41.0651
0,119,19.2853
0,120,22.2363
0,121,41.3552
0,122,49.2364
0,124,48.8957
0,125,22.947
0,126,34.0007
0,128,63.5389
0,129,65.792
1,2,62.1069
1,7,15.7496
1,9,68.0874
1,12,46.6297
1,13,52.8026
1,17,26.5804
1,18,4.4339
1,19,55.5072
1,20,26.9939
1,21,44.8881
1,22,62.6399
1,26,13.4565
1,29,63.9567
1,31,24.1094
1,32,22.4831
1,36,19.828
1,37,69.0217
1,38,12.855
1,39,33.5424
1,42,53.741
1,46,64.821
1,47,62.4599
1,48,26.4666
1,56,35.1579
1,59,27.2892
1,60,43.3063
1,61,60.5001
1,62,46.4403
1,64,14.6204
1,65,29.1583
1,73,64.3221
1,74,35.8285
1,83,18.7875
1,84,57.3667
1,86,68.6709
1,93,31.682
1,97,40.6522
1,98,42.8205
1,101,54.3132
1,104,18.1612
1,107,17.9073
1,108,9.4952
1,115,31.1599
1,116,54.5809
1,117,22.7773
1,119,58.9783
1,120,43.9706
1,123,39.7462
1,124,54.2848
1,125,4.6365
1,129,32.1837
2,3,21.2624
2,4,57.137
2,5,64.3255
2,6,33.0147
2,7,69.7242
2,8,41.0073
2,9,61.8793
2,11,40.2466
2,12,56.2147
2,13,32.6398
2,16,35.9882
2,18,58.784
2,19,15.4895
2,20,23.903
2,24,12.1066
2,27,52.1576
2,28,44.0491
2,29,54.3314
2,30,32.5826
2,31,39.228
2,34,11.5777
2,35,2.5046
2,38,43.9513
2,40,56.8533
2,41,25.8456
2,42,67.5819
2,43,54.9526
2,46,5.2609
2,49,28.7066
2,51,42.074
2,52,63.5916
2,53,58.7906
2,54,36.7231
2,56,46.7213
2,57,25.9452
2,59,67.9251
2,60,10.2756
2,61,23.2261
2,63,36.0151
2,64,54.8717
2,67,14.8799
2,68,59.4213
2,70,41.3651
2,71,26.7398
2,74,67.1927
2,75,57.7678
2,76,23.2782
2,77,11.2992
2,78,42.6075
2,79,5.2154
2,81,50.2226
2,82,2.6542
2,83,38.5613
2,85,1.3668
2,86,23.8139
2,88,58.7855
2,89,15.9355
2,90,37.5086
2,91,58.9027
2,93,6.8747
2,95,13.7113
2,96,42.661
2,97,61.4932
2,99,61.3081
2,100,12.1915
2,101,36.6885
2,102,69.9316
2,103,4.2598
2,104,26.4036
2,105,19.6291
2,109,39.5644
2,111,58.6498
2,112,10.6579
2,114,13.6743
2,118,7.0593
2,119,56.0775
2,120,49.5621
2,121,23.1094
2,123,21.1889
2,124,36.3511
2,125,19.1379
2,127,48.7377
2,129,61.0693
3,4,46.2645
3,9,56.5001
3,10,61.45
3,13,51.8074
3,15,41.9929
3,20,27.3832
3,21,18.2952
3,23,51.0059
3,26,33.919
3,27,45.2475
3,28,8.2748
3,29,57.2233
3,30,34.868
3,36,31.3741
3,37,27.1216
3,46,28.6758
3,47,53.1345
3,48,61.074
3,49,50.8096
3,52,39.0145
3,53,18.3073
3,54,60.6036
3,58,26.2021
3,59,10.5995
3,63,13.5962
3,69,67.6999
3,72,14.8313
3,73,40.3375
3,77,51.2678
3,80,23.1662
3,81,34.312
3,86,33.1663
3,88,28.0576
3,89,5.3496
3,90,8.4644
3,91,21.7211
3,92,69.2114
3,94,12.7584
3,100,47.8401
3,102,64.3874
3,106,57.1502
3,124,37.7272
3,125,3.1474
4,8,20.7924
4,9,43.8845
4,12,40.4446
4,27,57.2034
4,28,47.8097
4,32,62.0283
4,40,43.8239
4,42,28.9556
4,49,44.1037
4,52,3.9945
4,53,32.6528
4,71,19.7044
4,72,53.6932
4,86,48.8335
4,92,48.7455
4,96,36.3336
4,98,55.5536
4,99,69.379
4,102,48.036
4,107,48.9692
4,115,16.9519
4,119,2.6631
4,120,17.9823
4,122,59.1243
4,124,40.7796
4,129,36.8703
5,17,40.1934
5,19,18.7797
5,27,1.2299
5,29,65.1574
5,31,47.5404
5,43,53.5896
5,48,67.8428
5,50,63.6067
5,56,67.9323
5,76,65.1516
5,81,41.3604
5,105,48.5209
5,116,43.4896
5,118,19.1983
5,119,57.7734
5,123,12.5709
5,129,63.7319
6,11,3.5033
6,13,36.6113
6,25,45.6689
6,26,4.0432
6,27,30.8424
6,30,14.934
6,32,56.0842
6,36,24.7641
6,42,31.5531
6,50,38.7563
6,58,49.3732
6,62,16.2066
6,63,53.4728
6,64,62.8572
6,65,62.5312
6,66,41.0271
6,67,14.7886
6,69,47.6984
6,70,31.5575
6,74,47.532
6,80,8.8545
6,84,41.5079
6,86,11.1396
6,87,6.1003
6,93,6.7845
6,97,42.6232
6,109,44.0199
6,110,16.4448
6,117,47.2015
6,129,34.2678
7,19,52.2088
7,20,1.5496
7,22,57.5313
7,28,66.9704
7,31,48.9865
7,32,37.9243
7,36,56.4075
7,37,57.9905
7,39,8.5098
7,44,35.3486
7,45,57.768
7,47,51.269
7,48,22.2279
7,49,51.1211
7,50,7.1699
7,62,26.7561
7,69,32.6025
7,70,56.4119
7,76,45.1256
7,81,14.5403
7,82,38.5832
7,85,63.5472
7,94,52.5321
7,100,10.7887
7,108,42.9619
7,113,16.5314
7,115,8.0478
7,122,50.4468
7,125,8.134
8,11,7.7088
8,12,45.6823
8,14,14.2881
8,16,30.0925
8,17,49.0946
8,20,12.1678
8,22,20.4852
8,27,33.6279
8,28,23.5686
8,29,30.0273
8,30,14.3076
8,34,37.6657
8,35,36.4942
8,39,23.9414
8,43,62.2449
8,45,49.4515
8,48,19.344
8,50,47.4721
8,52,38.5404
8,54,14.6727
8,57,17.8451
8,59,51.7752
8,60,36.5224
8,62,66.7799
8,65,69.717
8,66,64.4292
8,70,35.9129
8,71,35.1587
8,72,41.9155
8,73,7.1891
8,75,3.3588
8,77,13.9883
8,80,8.5648
8,81,48.4044
8,82,68.6397
8,83,35.7362
8,86,50.6291
8,88,23.4853
8,89,20.1314
8,91,58.0137
8,92,56.8918
8,93,66.43
8,96,24.8061
8,99,9.1721
8,101,17.9824
8,104,33.7863
8,105,35.823
8,106,2.1852
8,108,49.3096
8,109,68.692
8,112,23.8113
8,113,56.4937
8,114,12.231
8,115,1.3164
8,116,21.613
8,117,18.076
8,124,55.2396
8,125,20.2741
8,129,11.2066
9,29,35.8052
9,54,41.2288
9,57,55.9045
9,59,60.4519
9,71,36.772
9,84,61.8989
9,102,24.231
10,11,9.9984
10,12,28.9835
10,15,24.8209
10,16,32.124
10,18,16.8209
10,19,14.5843
10,20,63.042
10,21,23.6439
10,22,45.8148
10,23,18.2349
10,24,19.3564
10,26,12.6373
10,27,21.5389
10,28,39.4536
10,31,18.443
10,32,9.0266
10,33,64.9862
10,34,64.1523
10,35,48.4038
10,36,2.7198
10,37,31.1275
10,38,39.6801
10,39,19.7455
10,40,25.5655
10,41,32.1995
10,42,13.1294
10,43,3.8378
10,44,19.2338
10,45,63.1437
10,46,17.9064
10,47,43.5456
10,48,7.0959
10,50,12.1319
10,51,28.8496
