row,col,weight
0,1,24.0287
0,2,36.0335
0,4,34.3085
0,5,25.6425
0,6,25.4942
0,7,45.5771
0,8,14.4386
0,9,45.1013
0,11,14.4497
0,12,32.5654
0,13,1.9976
0,14,32.1554
0,18,29.587
0,20,3.6261
0,21,9.0889
0,22,4.1436
0,23,27.2222
0,24,8.0513
0,26,4.9638
0,29,8.6558
0,31,38.9204
0,32,45.6033
0,34,7.2674
0,35,13.6683
0,36,16.0353
0,38,40.7114
0,39,25.4439
0,40,24.2479
0,41,14.0491
0,43,13.7682
0,44,25.115
0,46,17.5904
0,47,42.6103
0,49,30.12
0,50,26.6185
0,51,21.9715
0,53,2.2141
0,55,15.6651
0,56,40.8029
0,57,20.0676
0,58,30.5442
0,59,8.484
0,60,29.0343
0,61,34.0887
0,62,4.5611
0,63,29.7976
0,65,27.5934
0,66,2.6577
0,68,21.981
0,70,26.4102
0,71,9.4943
0,73,36.897
0,74,23.8529
0,76,29.0271
0,77,24.1482
0,79,33.2184
0,80,28.693
0,81,17.5014
0,83,40.1399
0,84,26.1271
0,85,17.2881
0,86,37.0711
0,87,17.5563
0,88,29.6285
0,90,25.7066
0,91,42.4403
0,92,5.4572
0,93,34.0476
0,95,10.1905
0,97,29.0946
0,98,10.1252
0,99,20.6935
0,100,38.6716
0,101,24.0953
0,104,44.0366
0,105,18.0071
0,106,13.7067
0,107,12.7519
0,109,15.3007
0,110,45.5537
0,112,38.2423
0,113,21.1061
0,116,8.8639
0,119,2.6528
0,120,41.5229
0,121,8.8737
0,122,12.5437
0,123,43.9151
0,126,40.2955
0,129,5.2931
0,130,19.9063
0,132,20.2678
0,134,26.405
0,137,4.7218
0,138,20.0018
0,140,42.213
0,141,24.3236
0,142,10.8669
0,143,23.1953
0,145,20.62
0,146,20.0077
0,148,25.8236
0,149,3.6325
0,153,45.6582
0,154,2.7497
0,156,2.2655
0,157,32.6127
0,158,32.5619
0,159,14.5912
0,160,26.9945
0,161,42.1019
0,162,35.5519
0,164,17.8369
0,165,31.3646
0,167,38.9773
0,168,5.23
0,169,14.4089
0,170,8.4246
0,171,22.9107
0,172,22.9176
0,173,36.248
0,175,45.7268
0,176,20.9924
0,177,29.6946
0,178,35.1233
0,179,23.2233
1,3,42.0013
1,7,6.3119
1,8,21.5783
1,10,25.3214
1,11,44.715
1,12,20.589
1,14,14.7656
1,19,25.7566
1,21,20.7042
1,24,14.0069
1,25,31.678
1,28,26.9154
1,31,21.871
1,34,38.1285
1,38,20.4042
1,39,25.4992
1,40,11.994
1,43,5.518
1,47,40.7682
1,48,35.1146
1,49,40.4788
1,54,4.448
1,56,35.0271
1,57,1.6779
1,58,11.0727
1,59,44.315
1,60,44.8422
1,64,40.2439
1,65,38.8078
1,70,28.4614
1,71,19.1974
1,72,1.3495
1,78,11.0124
1,80,15.3497
1,81,17.1405
1,83,14.2253
1,84,42.7744
1,88,13.24
1,90,4.6928
1,95,30.9234
1,97,14.4503
1,102,15.2222
1,103,2.1762
1,105,33.8147
1,108,20.1225
1,109,13.7931
1,111,25.835
1,114,4.1091
1,115,4.2254
