row,col,weight
0,1,22.0699
0,2,26.2478
0,4,6.0626
0,5,46.5568
0,6,26.0941
0,7,3.4346
0,8,30.1414
0,9,43.343
0,10,9.7687
0,11,17.3487
0,12,36.1301
0,14,19.3421
0,15,37.859
0,16,43.4205
0,17,11.7889
0,18,47.6416
0,20,25.0847
0,22,10.3394
0,24,22.5711
0,25,46.9475
0,27,40.9979
0,28,13.6739
0,29,39.9812
0,30,23.3966
0,31,45.6434
0,32,43.4481
0,33,22.8325
0,34,35.4886
0,35,10.5265
0,36,18.566
0,37,9.6369
0,38,17.468
0,39,53.2829
0,40,53.7813
0,41,34.6039
0,42,15.5786
0,43,43.0299
0,44,42.8971
0,45,19.511
0,46,28.0737
0,47,49.2477
0,48,45.1166
0,50,6.8874
0,52,48.0013
0,53,4.8296
0,54,8.6891
0,55,19.6149
0,56,29.8892
0,57,19.7202
0,58,16.0327
0,59,7.4789
0,62,37.1142
0,64,23.6085
0,66,33.0177
0,67,41.398
0,68,37.6893
0,70,25.4577
0,71,21.7908
0,72,32.4283
0,73,45.7629
0,74,24.2693
0,75,16.4603
0,77,35.1217
0,78,48.1061
0,79,19.7256
0,80,12.0721
0,82,41.4808
0,83,12.2861
0,84,36.5808
0,85,49.4257
0,88,5.5304
0,89,39.8627
0,93,36.4674
0,97,32.3941
0,98,52.2493
0,99,52.1687
0,100,8.6922
0,101,13.0375
0,102,31.2911
0,103,42.1693
0,104,7.0981
0,105,14.2904
0,106,15.8257
0,107,35.6851
0,108,30.7681
0,109,33.4214
0,110,12.3147
0,111,21.7725
0,112,19.818
0,113,25.9999
0,114,12.1638
0,115,10.9936
0,116,35.3963
0,117,22.3676
0,118,16.154
0,119,1.1631
0,120,13.3504
0,121,38.641
0,122,31.2175
0,123,26.7644
0,124,26.0558
0,125,39.6849
0,126,39.2566
0,127,1.2182
0,129,35.8536
0,130,12.8935
0,133,22.8798
0,134,7.0095
0,135,20.7586
0,139,21.6977
0,141,32.2768
0,142,42.8709
0,143,11.3297
0,146,17.022
0,147,41.0009
0,148,47.747
0,149,21.8557
0,150,32.9158
0,153,36.8905
0,155,4.4828
0,157,9.8866
0,158,29.727
0,159,32.9966
1,6,36.1289
1,8,28.947
1,9,43.6166
1,11,47.6274
1,12,9.9154
1,14,43.2947
1,16,8.7974
1,20,37.2962
1,21,13.5973
1,23,15.5393
1,24,32.4392
1,28,36.6519
1,30,2.5284
1,31,4.2054
1,32,36.6018
1,35,23.7537
1,36,18.869
1,51,28.2958
1,54,29.8463
1,55,16.2975
1,57,46.416
1,61,4.9361
1,65,28.2458
1,70,13.79
1,71,6.8998
1,76,30.315
1,77,12.5179
1,85,50.658
1,88,46.8415
1,90,7.4909
1,99,25.6678
1,100,11.2177
1,104,26.7044
1,107,39.0528
1,112,27.6718
1,113,14.2965
1,117,49.6087
1,119,35.0702
1,123,47.5205
1,128,27.693
1,129,29.7047
1,133,23.7336
1,134,45.9429
1,136,8.1561
1,138,30.0868
1,142,20.0854
1,144,3.082
1,147,16.3682
1,148,37.8742
2,12,37.8574
2,15,23.0451
2,17,10.4544
2,24,47.7812
2,28,37.5412
2,32,40.7857
2,37,24.5254
2,43,44.7954
2,44,38.1127
2,46,46.2082
2,47,26.271
2,55,43.912
2,66,35.2159
2,72,34.0573
2,73,14.7127
2,74,45.0138
2,78,36.0824
2,84,3.6407
2,86,35.1887
2,90,35.1209
2,94,14.8941
2,112,11.4907
2,117,49.27
2,122,10.9396
2,124,16.9209
2,131,38.0027
2,133,5.7852
2,142,22.2215
2,155,13.8993
2,156,20.1673
2,159,33.1012
3,4,15.2259
3,6,44.0156
3,7,27.5441
3,10,11.1273
3,13,20.9434
3,14,35.4775
3,15,24.2333
3,16,48.4507
3,17,42.3796
3,18,2.3277
3,21,32.5357
3,23,4.1108
3,28,1.0664
3,29,40.9128
3,30,23.2714
3,32,20.9125
3,33,10.6319
3,34,6.5759
3,36,1.9673
3,39,40.9398
3,41,8.0448
3,43,47.0773
3,44,38.9198
3,49,25.6503
3,50,27.7077
3,51,53.0248
3,58,17.4379
3,60,51.453
3,61,16.2648
3,62,12.5852
3,63,23.6432
3,69,30.4204
3,74,14.9417
3,76,42.7252
3,79,46.5612
3,81,8.5313
3,82,2.1564
3,84,30.6194
3,85,44.0625
3,86,39.6529
3,87,11.3562
3,89,45.7358
3,91,51.7114
3,92,2.3764
3,93,31.4746
3,95,14.7436
3,96,6.3606
3,97,50.3317
3,105,30.4402
3,109,47.2618
3,114,52.8228
3,115,5.9366
3,118,13.5109
3,119,23.5036
3,120,20.5027
3,124,19.4096
3,125,41.8907
3,133,8.8773
3,136,36.3906
3,138,9.9781
3,139,38.1727
3,140,12.5208
3,142,23.084
3,144,14.9782
3,145,6.2419
3,146,52.8705
3,147,46.2804
3,150,7.2934
3,151,23.843
3,154,38.3139
3,156,20.084
3,157,25.6097
4,14,40.6414
4,19,1.0329
4,20,30.4421
4,21,30.9114
4,22,16.3053
4,25,43.8286
4,27,21.1257
4,29,41.138
4,30,13.0147
4,31,38.0537
4,40,18.5606
4,41,2.0642
4,42,14.9543
4,43,37.9254
4,48,7.1827
4,49,5.7797
4,51,29.6613
4,52,16.2917
