row,col,weight
0,2,4.9876
0,9,5.0864
0,11,3.1314
0,13,5.6391
0,14,4.2141
0,20,3.7984
0,26,2.9236
0,31,3.5375
0,34,2.249
0,37,2.181
0,38,5.6231
0,39,4.591
0,40,5.5406
0,41,4.6103
0,42,3.5818
0,43,2.4766
0,45,3.831
0,49,1.1228
0,51,2.2225
0,54,2.0492
0,59,1.3699
0,61,2.517
0,62,4.3345
0,66,4.5746
0,68,5.9799
0,77,5.938
0,78,1.2588
0,81,3.1023
0,86,5.4233
0,89,1.9623
0,92,1.916
0,94,4.4329
0,95,3.4624
0,100,2.0712
0,103,1.511
0,110,5.0807
0,114,1.9111
0,115,5.2935
0,116,1.5128
1,7,1.6365
1,13,4.0443
1,14,3.1109
1,18,5.082
1,19,2.5038
1,21,1.1318
1,23,5.0327
1,27,3.9423
1,32,4.8756
1,34,2.4017
1,35,1.0273
1,36,4.8655
1,37,1.9278
1,41,2.6922
1,43,5.8011
1,44,4.7229
1,45,3.3283
1,50,2.5714
1,51,2.4282
1,53,2.4086
1,55,1.9546
1,56,5.9614
1,57,3.6782
1,58,5.8566
1,61,2.6154
1,62,2.8422
1,63,3.5385
1,64,2.4015
1,68,4.7154
1,69,3.4152
1,72,1.6044
1,75,4.6413
1,77,1.1101
1,81,2.1785
1,82,3.4799
1,85,4.6396
1,87,5.7816
1,90,2.1313
1,91,1.8509
1,93,5.008
1,94,1.6741
1,95,1.0299
1,97,3.3961
1,98,5.4025
1,102,1.6204
1,104,3.7493
1,109,1.1561
1,112,1.5147
1,116,1.2941
1,117,1.2097
2,11,5.4755
2,24,3.7786
2,36,5.8204
2,73,1.3557
2,106,4.7066
3,4,5.2283
3,5,4.8666
3,6,1.1922
3,7,5.852
3,8,3.7517
3,9,1.2433
3,10,4.8585
3,11,1.0564
3,12,4.2588
3,13,4.0109
3,14,3.2682
3,15,4.832
3,16,1.3168
3,17,2.3124
3,18,1.4721
3,19,2.6868
3,23,4.3776
3,24,2.5899
3,25,4.3114
3,28,3.0919
3,31,3.2764
3,32,2.327
3,33,4.0629
3,34,1.0511
3,35,3.7359
3,36,3.3502
3,37,1.7271
3,38,3.3967
3,39,3.7689
3,41,4.0789
3,42,4.205
3,43,2.273
3,44,1.1523
3,45,2.0191
3,46,1.1705
3,47,4.1018
3,48,4.3641
3,49,3.3237
3,50,4.7441
3,51,2.7146
3,52,4.7301
3,53,5.4244
3,54,2.2977
3,55,1.1565
3,56,1.8634
3,58,2.6983
3,60,3.5415
3,61,3.7426
3,62,4.4066
3,63,2.8573
3,65,2.4022
3,66,2.4447
3,67,3.8494
3,69,2.5579
3,70,4.5044
3,71,3.1299
3,73,1.2741
3,75,5.0391
3,76,3.1616
3,77,2.3823
3,79,1.7545
3,80,4.9836
3,82,4.1834
3,83,4.8912
3,84,4.4555
3,85,2.3432
3,86,1.7803
3,89,4.8059
3,90,2.0411
3,91,2.5986
3,93,5.7934
3,94,4.6744
3,95,5.4333
3,96,2.9123
3,97,4.7005
3,98,4.9482
3,99,5.3288
3,100,5.1583
3,101,3.2898
3,103,3.6172
3,104,5.432
3,105,3.6558
3,106,5.8807
3,107,2.2523
3,109,2.1743
3,110,5.0292
3,111,1.3176
3,112,4.6005
3,115,1.6104
3,117,5.6789
3,118,2.4591
3,119,1.9738
4,5,2.8528
4,6,4.8368
4,7,4.5247
4,9,1.264
4,10,3.8088
4,12,1.2165
4,13,2.5956
4,14,1.0105
4,15,1.9543
4,17,5.8799
4,18,5.6122
4,19,1.7445
4,20,3.6627
4,22,5.2803
4,24,5.645
4,25,4.924
4,27,2.489
4,28,2.7926
4,31,2.7486
4,32,4.1669
4,34,5.9565
4,35,3.8178
4,36,3.3424
4,38,3.2209
4,39,4.2813
4,40,3.8039
4,41,4.6755
4,42,3.3342
4,44,4.5159
4,45,5.4471
4,46,5.3566
4,47,2.8567
4,48,3.8271
4,49,2.6702
4,50,2.5105
4,51,4.03
4,53,3.5936
4,54,4.3502
4,56,4.45
4,57,1.9155
4,58,5.7117
4,59,5.8397
4,61,5.0664
4,62,1.2713
4,63,5.4728
4,64,1.4078
4,66,5.4379
4,67,5.2026
4,68,4.4613
4,69,3.78
4,71,2.4379
4,72,4.9284
4,73,1.0967
4,75,2.7935
4,76,3.0339
4,77,1.4524
4,78,5.5005
4,79,3.4179
4,80,5.7011
4,81,4.9748
4,82,1.0356
4,83,4.0201
4,84,5.797
4,85,1.55
4,87,1.9806
4,89,5.5754
4,91,3.2938
4,92,2.3617
4,94,4.4008
4,96,3.279
4,97,2.8674
4,98,5.3362
4,99,3.2662
4,100,5.3035
4,101,5.3259
4,106,3.2273
4,109,5.7805
4,110,2.1994
4,111,3.0819
4,112,4.7359
4,114,3.0953
4,115,2.0758
4,116,1.5209
4,117,1.5528
4,119,1.0151
5,6,2.1956
5,7,4.3543
5,8,1.4401
5,9,5.849
5,11,2.7307
5,13,2.2031
5,21,5.8523
5,24,4.3458
5,25,2.5397
5,32,2.5145
5,35,5.2275
5,38,5.5581
5,39,1.7337
5,40,5.0568
5,41,1.849
5,44,5.8033
5,48,1.878
5,49,3.4383
5,50,5.627
5,51,3.298
5,53,1.8318
5,55,4.5467
5,56,3.9981
5,59,2.362
5,62,3.5419
5,65,3.5526
5,66,2.1442
5,68,1.2983
5,70,5.2542
5,71,5.9892
5,72,4.8279
5,75,5.8348
5,79,2.1414
5,80,1.785
5,81,5.8891
5,82,3.3809
5,87,5.0447
5,88,1.4461
5,93,4.669
5,94,2.7127
5,96,3.7788
5,99,2.1485
5,101,5.3996
5,105,4.9473
5,106,2.4729
5,107,1.1227
5,108,1.6938
5,109,4.3348
5,111,1.413
5,112,2.5771
5,114,2.0061
5,115,2.5311
5,118,2.2984
6,13,4.5504
6,20,2.6753
6,76,5.9445
6,78,1.2547
6,80,4.244
6,94,1.8874
6,111,1.3897
7,8,4.749
7,10,5.5905
7,12,4.7768
7,13,5.9559
7,24,3.3309
7,27,2.4214
7,31,3.4119
7,32,2.6547
7,35,2.6413
7,37,3.3063
7,44,3.7777
7,45,3.0056
7,56,4.0228
7,57,1.3391
7,63,3.0759
7,70,4.1356
7,74,2.3638
7,78,4.4781
7,81,2.1371
7,85,1.3732
7,88,5.627
7,90,1.7159
7,91,2.9756
7,103,5.5977
