row,col,weight
0,5,94.6274
0,6,127.513
0,7,118.8186
0,9,135.4065
0,10,131.571
0,11,54.6391
0,13,91.9242
0,17,21.633
0,18,96.873
0,19,64.517
0,20,127.6473
0,22,111.6342
0,24,126.2451
0,25,34.0935
0,26,102.7793
0,31,72.048
0,32,92.7044
0,33,87.1942
0,35,91.6585
0,38,73.6737
0,39,64.1757
0,41,140.9898
0,43,63.4755
0,44,137.4351
0,46,31.6712
0,50,66.827
0,59,140.2279
0,63,1.6119
0,64,101.9051
0,68,70.1823
0,74,125.977
0,76,56.3397
0,77,96.6106
0,79,44.8616
0,82,40.7871
0,88,130.067
0,89,7.807
0,92,41.0051
0,95,93.8643
0,96,67.4502
0,97,110.0937
0,98,131.4719
0,100,124.9444
0,101,124.2786
0,102,128.6292
0,103,76.3184
0,105,25.232
0,107,38.9346
0,111,27.0855
0,113,75.9225
0,115,98.1992
0,119,45.8746
0,121,81.413
0,122,61.2329
0,124,80.0996
0,125,63.3459
0,127,127.6992
0,128,82.0931
0,132,52.8162
0,133,52.0218
0,135,62.6
0,138,122.2467
0,144,69.4871
0,145,54.5542
0,149,125.1952
0,155,11.6097
0,157,123.5437
0,162,39.3064
0,166,20.6904
0,168,127.567
0,169,13.3083
0,170,111.6417
0,174,86.0702
0,175,58.6011
0,176,70.7632
0,177,70.282
0,178,95.4328
0,179,130.044
0,181,6.8709
0,184,38.0162
0,185,92.8578
0,186,104.6611
0,187,59.5463
0,188,6.5631
0,189,124.4252
1,85,127.1022
1,88,96.3212
1,136,118.5783
1,147,76.8706
1,149,136.377
1,150,113.4156
2,14,11.3341
2,23,38.4986
2,28,73.3929
2,31,101.8597
2,37,25.771
2,52,134.7358
2,55,43.9826
2,57,91.1548
2,62,112.1548
2,66,113.8828
2,73,78.6582
2,79,107.2684
2,86,140.8339
2,93,59.1525
2,101,94.0596
2,102,135.5893
2,104,11.9759
2,112,103.3345
2,139,65.9421
2,157,16.7986
2,170,71.6291
2,175,125.6363
2,185,84.9356
3,6,3.6187
3,11,132.2497
3,22,64.0145
3,26,105.9461
3,27,69.181
3,30,109.2863
3,31,53.0154
3,33,138.776
3,35,35.7595
3,42,137.1221
3,43,83.2174
3,44,118.1959
3,49,8.0029
3,61,125.7923
3,63,39.5897
3,66,75.1002
3,70,30.2173
3,73,72.894
3,78,36.1254
3,85,33.8162
3,98,56.3355
3,113,105.0247
3,118,46.5569
3,120,13.366
3,121,68.2544
3,123,56.2253
3,126,66.7949
3,129,113.6912
3,131,46.9015
3,138,23.8886
3,139,9.1218
3,140,25.2344
3,159,31.9864
3,161,13.4796
3,162,74.9081
3,166,16.4215
3,170,32.8411
3,173,124.5396
3,177,122.6139
3,181,74.6259
3,184,33.7505
3,187,5.2307
3,188,110.8181
4,12,66.8816
4,16,56.1349
4,19,82.5741
4,21,88.4811
4,22,28.254
4,23,32.0453
4,24,97.4846
4,28,1.304
4,38,102.154
4,43,32.6615
4,44,122.5321
4,45,38.3384
4,49,21.6862
4,56,97.843
4,58,18.1951
4,59,30.8102
4,61,7.1864
4,62,69.2635
4,65,25.5034
4,70,35.2046
4,74,39.7605
4,80,112.7958
4,88,51.4592
4,92,61.4984
4,98,139.1302
4,99,73.8402
4,102,43.9255
4,103,122.434
4,105,5.2591
4,111,11.6511
4,118,48.5297
4,119,95.4526
4,122,4.6258
4,139,63.5067
4,140,120.4449
4,143,103.8373
4,146,138.8262
4,151,100.1794
4,156,6.7869
4,161,92.9656
4,166,14.2649
4,173,96.6067
4,176,103.9331
4,178,107.564
4,179,111.893
4,183,38.1798
5,6,86.5304
5,8,124.9998
5,9,99.0662
5,10,51.5437
5,13,131.2802
5,15,68.4065
