row,col,weight
0,1,51.566
0,2,8.3771
0,3,62.3273
0,4,26.6372
0,5,28.0682
0,6,51.3659
0,7,61.826
0,8,62.1919
0,9,56.9249
0,10,50.4346
0,12,52.548
0,13,57.0275
0,14,66.2403
0,15,51.8449
0,16,17.1318
0,17,48.2544
0,18,63.4182
0,19,5.9242
0,20,10.3016
0,22,35.8553
0,23,26.6725
0,24,68.9083
0,25,39.3207
0,26,51.8479
0,27,33.232
0,28,55.157
0,31,45.5962
0,32,18.5372
0,34,38.9416
0,35,55.2558
0,37,3.7569
0,38,59.2056
0,40,67.7802
0,41,40.4441
0,43,38.3967
0,46,34.9798
0,47,34.146
0,49,7.5649
0,50,41.7104
0,51,20.6796
0,52,8.0088
0,53,4.8166
0,54,9.8476
0,55,33.0825
0,57,8.8541
0,58,22.7081
0,59,46.4132
0,60,8.5818
0,61,17.1452
0,62,14.6204
0,64,65.6089
0,66,21.8314
0,67,66.0749
0,68,24.0597
0,69,66.2361
0,70,6.3065
0,71,45.5819
0,72,61.3009
0,74,25.0893
0,75,53.7565
0,76,59.8153
0,77,1.9508
0,78,29.6243
0,79,32.1146
0,80,56.5176
0,82,54.0711
0,83,17.9325
0,84,67.0503
0,85,4.6168
0,86,20.9192
0,87,52.5226
0,88,42.1583
0,89,38.4864
0,90,68.1306
0,91,38.5069
0,93,35.8682
0,95,64.5987
0,96,61.7123
1,9,26.3248
1,12,45.2106
1,13,24.2331
1,16,52.4601
1,21,56.6887
1,23,20.6019
1,24,57.3756
1,27,33.5244
1,28,50.4196
1,29,60.1845
1,30,39.1385
1,37,58.9957
1,40,28.8734
1,41,28.4156
1,43,2.8356
1,44,43.7225
1,49,18.8799
1,52,42.3942
1,53,63.3467
1,54,65.6193
1,55,42.4005
1,57,8.0421
1,59,11.5567
1,65,43.6792
1,67,37.6211
1,69,51.6987
1,72,45.2556
1,73,10.7204
1,74,32.0894
1,77,30.5253
1,82,42.2915
1,83,11.0342
1,84,19.1019
1,87,16.3741
1,88,43.9901
1,91,39.6352
2,3,9.9278
2,16,18.827
2,17,58.6529
2,37,4.646
2,46,59.4014
2,48,18.6323
2,58,21.6721
2,64,54.4928
2,82,43.2169
2,92,7.0937
2,93,59.3258
3,4,45.92
3,5,16.8485
3,6,3.6299
3,8,59.1243
3,11,44.5251
3,12,49.8326
3,13,17.3088
3,14,54.4628
3,17,26.9231
3,18,15.8976
3,19,39.7698
3,20,23.8188
3,21,17.8044
3,22,13.7612
3,24,42.0647
3,25,30.4116
3,27,23.2102
3,28,28.3969
3,29,53.2899
3,30,27.41
3,31,54.8042
3,32,2.4055
3,33,64.9838
3,34,47.5418
3,35,54.6666
3,36,45.4666
3,37,63.2693
3,38,52.7106
3,39,26.23
3,41,8.0552
3,42,49.8293
3,43,13.1021
3,44,53.2092
3,47,12.6618
3,48,11.8282
3,49,69.0725
3,50,64.5265
3,52,29.3477
3,53,61.4399
3,54,4.5488
3,55,3.4372
3,56,67.2177
3,57,5.7426
3,58,57.1669
3,59,26.9222
3,60,26.9537
3,62,41.9864
3,63,42.8996
3,64,11.3498
3,65,63.9583
3,66,55.0174
3,69,53.0792
3,71,14.415
3,72,55.7626
3,74,16.2957
3,75,39.7917
3,77,26.747
3,78,31.0939
3,80,39.6755
3,81,63.0064
3,82,20.161
3,83,30.5077
3,84,26.2308
3,85,1.487
3,86,24.2748
3,88,67.8293
3,90,31.7805
3,92,29.5096
3,93,26.8611
3,95,29.6711
3,97,56.0454
3,98,52.3745
3,99,11.9874
4,5,31.7647
4,6,27.7644
4,7,18.9139
4,10,24.9283
4,14,44.1115
4,16,40.1711
4,17,36.8624
4,18,68.1734
4,21,40.8024
4,22,29.9686
4,26,66.1226
4,30,1.2986
4,31,9.7234
4,32,7.8689
4,33,64.4449
4,34,10.1355
4,36,21.9823
4,37,63.3262
4,38,22.3372
4,39,69.1894
4,41,48.3327
4,45,43.5173
4,47,19.1298
4,48,11.4165
4,52,1.1861
4,54,54.6594
4,56,29.445
4,57,3.4981
4,58,26.9641
4,59,27.6636
4,60,24.959
4,61,25.3747
4,65,31.2988
4,66,52.7483
4,67,38.4759
4,68,53.7973
4,71,50.659
4,73,52.8875
4,74,60.1528
4,77,5.5667
4,79,69.7602
4,80,53.6599
4,81,32.4815
4,83,25.8422
4,88,48.025
4,89,49.759
4,90,41.1488
4,91,12.8565
4,92,66.9132
4,96,58.9048
5,11,36.2411
5,18,26.2799
5,21,46.9828
5,22,32.4719
5,26,53.6894
5,32,53.5495
5,38,26.095
5,40,32.3743
5,47,7.6971
5,51,13.0672
5,58,69.3553
5,70,17.9599
5,71,25.2509
5,76,42.5112
5,77,52.7836
5,79,45.9971
5,80,69.4224
5,86,63.1858
5,92,54.2763
5,97,4.8196
5,99,57.101
6,8,4.9832
6,9,22.7992
6,13,30.885
6,18,6.9033
6,22,5.6945
6,26,65.6017
6,32,16.4173
6,35,17.9895
6,36,36.5106
6,37,37.9954
6,39,62.0157
6,40,32.993
6,41,44.0589
6,43,29.0768
6,44,41.0518
6,48,54.7087
6,52,30.3552
6,58,39.8956
6,59,36.5182
6,61,38.7593
6,63,18.4581
6,64,57.5733
6,65,32.8334
6,70,23.1509
6,71,60.3879
6,76,44.2255
6,77,2.3191
6,78,45.2575
6,83,37.3092
6,85,24.097
6,86,63.902
6,91,47.8538
6,92,21.1385
6,93,43.5403
6,94,38.8643
7,12,34.2451
7,18,22.6294
7,19,66.732
7,22,40.9105
7,23,18.82
7,27,64.4181
7,28,49.6714
7,31,35.7582
7,35,26.8013
7,36,18.6911
7,72,49.947
7,73,16.9592
7,79,33.6557
7,92,46.0564
8,11,19.1007
8,12,10.4921
8,13,24.6071
8,15,17.1014
8,17,19.4127
8,19,2.8265
8,20,18.3185
8,21,21.3892
8,22,16.7093
8,23,30.293
8,24,10.4402
8,26,46.443
8,27,19.8498
8,28,7.4598
8,30,41.6603
8,31,17.4088
8,32,54.5887
8,33,43.4835
8,34,31.0149
8,36,55.3598
8,37,42.4522
8,38,67.3701
8,39,45.1292
8,40,29.0609
8,41,19.1993
8,43,22.1811
8,44,65.8108
8,45,52.1247
8,46,68.866
8,48,50.7225
8,49,3.7714
8,51,2.3779
8,52,3.7845
8,54,31.0505
8,55,17.639
8,56,6.6104
8,57,24.4508
8,64,13.1115
8,67,54.099
8,68,25.8003
8,69,56.64
8,70,13.1827
8,71,46.761
8,72,58.5208
8,73,12.2037
8,74,34.7324
8,75,2.5043
8,77,61.8119
8,78,37.9182
8,79,23.028
8,80,51.6829
8,82,26.1859
8,83,39.3644
8,84,33.5255
