row,col,weight
0,2,13.2063
0,8,28.1269
0,10,23.1775
0,14,18.2463
0,17,15.2877
0,22,21.8897
0,35,3.6532
0,36,28.2775
0,38,12.298
0,47,25.5911
0,49,10.6292
0,107,22.46
0,138,27.246
0,148,16.9176
0,163,27.376
0,168,24.1816
1,11,8.1355
1,15,8.5273
1,23,7.8984
1,25,3.3705
1,27,29.4257
1,32,6.1564
1,33,8.6225
1,44,24.66
1,47,23.9964
1,50,26.7249
1,51,16.5105
1,53,16.7807
1,62,29.8207
1,79,12.6959
1,86,1.5633
1,92,27.0676
1,99,19.9379
1,100,26.089
1,105,14.7182
1,108,22.3973
1,120,8.0291
1,124,24.0815
1,127,9.5065
1,137,12.3529
1,138,3.0185
1,139,18.3219
1,143,6.3127
1,160,4.25
1,163,19.709
2,3,6.6258
2,4,18.5743
2,5,14.5284
2,6,27.6267
2,7,10.4228
2,8,20.9741
2,9,5.6769
2,10,23.5059
2,12,6.4805
2,14,11.2372
2,16,6.6924
2,17,26.028
2,18,9.5246
2,19,25.054
2,23,12.5221
2,24,6.6001
2,25,25.5501
2,26,14.005
2,27,23.402
2,28,24.2399
2,29,19.9223
2,30,8.9192
2,32,5.7012
2,34,19.9213
2,35,22.583
2,36,12.2319
2,39,6.3739
2,40,9.1926
2,41,19.182
2,42,19.8818
2,43,25.7077
2,44,1.0502
2,45,2.5078
2,46,8.8137
2,48,6.5642
2,49,22.5317
2,50,26.9081
2,52,8.136
2,54,22.9919
2,55,16.6304
2,57,11.006
2,58,27.8832
2,60,21.9181
2,61,9.5712
2,62,20.5333
2,64,17.5513
2,65,25.6752
2,66,3.3015
2,68,10.261
2,69,11.4598
2,71,16.6937
2,72,29.5841
2,73,9.8441
2,74,5.8392
2,75,15.0565
2,76,28.3789
2,77,10.8783
2,79,16.8387
2,80,24.7071
2,81,24.3302
2,83,26.9473
2,84,25.4452
2,86,17.9531
2,87,14.8378
2,88,17.0676
2,89,24.3086
2,90,17.6285
2,91,22.4288
2,92,1.2442
2,93,22.0963
2,94,27.1302
2,95,9.0578
2,96,29.3709
2,97,22.7235
2,98,2.0788
2,99,15.0832
2,100,10.1525
2,101,19.1895
2,102,17.6776
2,103,10.0651
2,104,24.7384
2,105,12.3383
2,106,5.5811
2,107,2.3717
2,108,18.1852
2,109,26.2053
2,110,1.4061
2,113,26.6206
2,114,4.019
2,115,3.1645
2,116,3.7419
2,117,7.0276
2,118,2.4435
2,119,11.7036
2,120,16.5469
2,122,26.7205
2,123,29.4999
2,124,24.0137
2,125,22.1871
2,126,13.9905
2,127,11.6432
2,128,15.3469
2,129,28.9221
2,130,19.3222
2,131,7.2034
2,134,25.1605
2,135,18.9682
2,137,2.4919
2,138,16.3013
2,139,27.354
2,140,9.2562
2,142,25.7119
2,144,26.3637
2,146,15.1013
2,147,25.2501
2,148,3.0614
2,149,27.3475
2,151,3.8154
2,152,26.5223
2,153,15.1486
2,154,25.2195
2,155,20.044
2,158,22.3542
2,159,20.0735
2,160,1.2552
2,161,23.1535
2,162,5.6847
2,163,2.9369
2,164,5.7372
2,165,14.5032
2,166,4.1861
2,167,19.0413
2,168,6.2632
2,169,29.2004
3,5,22.9904
3,6,20.086
3,15,26.4444
3,16,26.1545
3,17,24.141
3,31,17.1173
3,33,24.6243
3,34,5.0561
3,35,16.5241
3,36,24.7454
3,46,3.9881
3,48,7.1089
3,50,27.0459
3,54,17.4228
3,59,13.1913
3,63,4.3341
3,65,13.5442
3,68,7.8507
3,70,10.1707
3,73,18.9269
3,75,22.8399
3,78,18.7942
3,81,22.7139
3,82,3.0722
3,87,27.4202
3,92,29.4212
3,94,11.9338
3,96,19.6961
3,107,21.6276
3,113,16.5919
3,117,29.7149
3,118,23.0901
3,122,20.4949
3,125,25.1287
3,129,6.3383
3,132,3.6205
3,135,5.0758
3,139,28.8048
3,140,29.0945
3,151,9.7114
3,162,15.4746
4,5,12.6162
4,10,27.9289
4,12,22.4111
4,13,14.5574
4,14,12.1628
4,15,2.7076
4,17,2.5069
4,18,7.4079
4,19,17.1652
4,21,12.3706
4,23,1.6836
4,24,15.9299
4,25,13.4069
4,28,3.6489
4,29,3.9654
4,30,7.6372
4,31,21.0152
4,32,17.2
4,34,29.4184
4,35,25.92
4,36,27.528
4,37,5.7425
4,38,28.6328
4,39,25.1002
4,41,7.5363
4,42,15.2516
4,43,28.8655
4,45,29.2298
4,46,20.5119
4,47,11.2046
4,48,29.3647
4,50,28.8015
4,52,22.0279
4,53,10.1025
4,54,9.4847
4,55,3.3106
4,56,11.8523
4,57,19.448
4,58,22.7463
4,60,13.8619
4,61,14.4445
4,64,26.2369
4,65,19.2493
4,67,13.3473
4,69,20.9039
4,72,6.1606
4,73,9.3276
4,75,7.2753
4,76,17.9447
4,77,24.9389
4,78,26.3473
4,81,26.196
4,83,17.0524
4,84,4.8836
4,86,4.1512
4,87,1.8336
4,89,13.4391
4,90,23.6665
4,91,16.0756
4,92,14.6767
4,93,22.1868
4,94,22.5471
4,96,6.7563
4,97,21.4157
4,98,15.602
4,99,29.3289
4,102,26.3869
4,105,16.067
4,106,6.0893
4,107,6.331
4,108,13.9132
4,109,2.4264
4,111,5.8127
4,112,10.5249
4,114,18.6267
4,115,13.903
4,117,11.6575
4,118,17.6622
4,119,28.1254
4,122,13.8012
4,123,23.5531
4,124,24.4944
4,126,27.4613
4,127,24.5984
4,129,27.9242
4,132,10.1299
4,133,7.6978
4,135,29.3757
4,136,5.7934
4,137,27.2175
4,138,22.4475
4,139,28.6599
4,140,14.5131
4,141,24.5539
4,142,15.5009
4,144,20.1881
4,145,20.3106
4,146,16.562
4,147,12.7075
4,148,19.9175
4,150,13.5428
4,151,17.4098
4,152,26.1463
4,153,11.7201
4,156,1.234
5,7,12.3121
5,10,10.1734
5,12,3.3008
5,17,27.1946
5,19,1.7029
5,23,25.9783
5,27,25.9104
5,44,29.0518
5,48,29.1972
5,57,6.9595
5,61,11.9309
5,76,5.7134
5,78,19.7677
5,89,15.2279
5,93,20.8878
5,97,5.3166
5,99,5.0096
5,100,16.4573
5,107,4.8099
5,109,1.3099
5,116,20.2862
5,122,12.0853
5,125,27.3882
5,126,23.6859
5,127,7.0233
5,146,16.6457
5,147,26.9151
5,159,12.6358
5,165,13.3366
5,168,16.9547
6,7,5.0376
6,8,3.3322
6,9,14.1696
6,10,19.2118
6,11,2.314
6,12,13.3279
6,14,2.5909
6,16,6.3373
6,17,21.9802
6,21,8.0746
6,22,28.8406
6,23,1.7486
6,24,6.0927
6,25,24.7668
6,26,16.3608
6,27,27.0856
6,28,12.9767
6,29,15.9712
6,30,7.2853
6,31,11.8765
6,32,12.8068
6,35,13.3323
6,36,5.3226
6,39,8.0548
6,41,10.8169
6,43,23.1691
6,45,12.7019
6,46,24.2316
6,47,27.5698
6,51,5.1368
6,52,28.1694
6,53,20.0088
6,55,8.7295
6,56,15.7742
6,57,26.5046
6,58,11.9367
6,60,4.0315
6,61,1.6945
6,64,1.2138
6,65,11.0538
6,66,20.3087
6,67,10.1206
6,68,10.3977
6,69,18.5239
6,70,29.6014
6,73,21.4544
6,75,1.3142
6,76,15.073
6,79,29.1726
6,80,14.1896
6,81,14.7789
6,82,29.2657
6,83,26.0721
6,84,5.2692
6,86,12.0939
6,88,14.3665
6,89,5.4222
6,92,16.358
6,93,12.2032
6,94,4.6335
6,95,9.6317
6,96,26.3768
6,98,19.4689
