row,col,weight
0,7,16.7797
0,10,12.4306
0,31,4.2986
0,36,6.8882
0,37,10.1364
0,48,7.3926
0,76,5.4477
0,81,13.2549
0,98,12.3115
0,100,24.2311
0,110,16.9757
0,116,32.2513
0,131,8.5488
0,141,8.0625
0,143,14.9207
0,147,28.1324
0,154,6.0881
0,156,30.7115
0,177,15.955
0,179,22.7871
1,2,3.0945
1,3,3.2968
1,4,34.9439
1,6,5.9136
1,7,24.9722
1,9,30.8424
1,11,19.9198
1,12,17.5308
1,13,18.5516
1,15,29.7636
1,16,6.8293
1,17,17.9909
1,18,19.5138
1,21,20.1837
1,23,6.4113
1,24,12.0669
1,28,4.4197
1,29,6.0425
1,32,15.9429
1,33,25.3496
1,34,15.3698
1,35,35.8121
1,36,10.5925
1,41,24.0061
1,42,23.7128
1,43,12.7864
1,44,2.1769
1,47,25.2563
1,48,4.5777
1,51,37.6201
1,53,9.8756
1,54,2.7726
1,56,14.7506
1,58,30.0117
1,59,21.5336
1,63,9.6195
1,65,32.3011
1,67,31.7843
1,68,4.5627
1,70,32.9928
1,71,21.423
1,72,5.5162
1,73,17.2436
1,74,36.0516
1,80,26.2098
1,81,20.5833
1,82,24.9867
1,83,35.9126
1,86,2.4294
1,87,1.0834
1,90,16.8642
1,92,22.5549
1,93,33.3577
1,94,6.148
1,98,2.4364
1,103,33.6605
1,105,26.1541
1,108,24.9342
1,110,15.6883
1,114,19.1023
1,118,15.4656
1,119,31.0331
1,123,21.2297
1,124,17.9633
1,125,11.9357
1,126,22.3288
1,128,13.9284
1,133,20.7516
1,135,32.4536
1,136,23.6536
1,137,25.5474
1,139,19.6687
1,145,33.1277
1,151,20.9429
1,153,33.6642
1,154,33.8946
1,156,26.2135
1,157,18.059
1,162,35.1789
1,163,10.1609
1,165,31.5378
1,166,13.916
1,168,35.9337
1,171,31.0486
1,172,13.2197
1,173,31.3859
1,174,36.9038
1,175,30.3496
1,177,21.8428
1,178,21.0913
1,179,34.0729
2,3,15.5946
2,5,11.0826
2,6,7.6812
2,7,26.5149
2,8,28.7594
2,21,2.8485
2,22,18.046
2,24,24.6508
2,27,12.5852
2,34,6.0892
2,36,4.1793
2,37,22.3805
2,38,30.1226
2,41,13.8933
2,42,32.3324
2,43,20.8999
2,44,15.2911
2,48,5.8958
2,49,12.0655
2,50,26.8013
2,53,12.4592
2,54,5.1683
2,59,30.4103
2,62,2.8383
2,63,12.3349
2,64,24.5005
2,65,17.8494
2,66,11.2201
2,67,12.7587
2,70,9.0744
2,74,30.2149
2,75,24.4796
2,77,31.0141
2,80,3.2869
2,82,16.4931
2,87,21.1127
2,88,16.5961
2,91,34.636
2,92,34.5979
2,95,35.3976
2,96,1.8717
2,97,7.2893
2,102,28.4316
2,103,3.3329
2,105,35.1802
2,106,29.7243
2,110,16.3596
2,112,15.8346
2,113,31.5493
2,116,17.4894
2,119,9.6232
2,120,35.1778
2,126,30.68
2,127,33.2593
2,129,9.6024
2,130,4.9639
2,131,8.0978
2,132,2.0681
2,135,27.2529
2,136,13.7097
2,138,28.5413
2,139,2.4301
2,145,33.3505
2,150,12.7065
2,151,31.2267
2,154,15.9795
2,155,5.9533
2,156,6.0366
2,158,33.4482
2,160,32.8266
2,161,37.4181
2,163,25.288
2,164,20.6375
2,167,15.9888
2,169,12.1336
2,171,29.2481
2,173,19.1886
2,177,6.186
2,178,3.6853
2,179,30.1139
3,7,7.8115
3,8,14.6182
3,11,3.2201
3,12,21.2966
3,20,31.3826
3,26,28.318
3,28,29.6185
3,33,27.4172
3,38,37.3581
3,45,14.8851
3,48,15.4037
3,50,8.6253
3,53,24.6245
3,54,9.0124
3,61,6.9258
3,64,28.4078
3,65,24.3951
3,67,29.4157
3,69,19.8806
3,70,22.2741
3,72,37.8142
3,85,27.5413
3,86,21.5573
3,89,33.6677
3,91,1.2528
3,93,26.8805
3,97,15.0544
3,99,35.1097
3,102,16.2513
3,104,26.7298
3,106,15.8998
3,107,28.3902
3,108,30.3015
3,112,14.7531
3,113,33.9757
3,115,14.7486
3,120,11.6961
3,125,17.2805
3,126,13.2987
3,129,28.9723
3,130,30.1957
3,131,1.1301
3,132,22.9547
3,134,35.9191
3,139,15.55
3,140,32.756
3,141,10.0007
3,144,28.7999
3,146,18.0324
3,148,24.1535
3,154,15.0334
3,161,22.0433
3,171,21.7137
3,172,28.6079
3,173,12.2527
3,174,21.2999
3,175,20.4848
3,176,24.8643
3,178,33.924
4,5,37.4438
4,7,19.6833
4,9,2.3902
4,12,13.9414
4,18,13.8616
4,20,24.172
4,21,1.3615
4,34,21.1453
4,37,35.5099
4,39,36.0174
4,44,32.7137
4,47,21.976
4,49,15.4819
4,50,27.3643
4,54,35.0367
4,57,14.9131
4,64,15.8493
4,75,20.9836
4,88,15.909
4,90,33.1461
4,91,21.9709
4,93,33.4046
4,95,3.4995
4,98,29.585
4,101,13.4295
4,106,13.8354
4,110,8.9153
4,114,21.5468
4,115,16.4802
4,119,5.6297
