row,col,weight
0,1,23.15
0,3,20.4234
0,4,11.1068
0,5,6.1316
0,7,15.0856
0,9,15.4644
0,10,19.3309
0,11,1.9108
0,12,12.0801
0,13,22.547
0,16,10.0532
0,17,8.8209
0,19,21.3041
0,20,28.9294
0,22,19.7817
0,23,29.5823
0,24,29.0377
0,25,23.2469
0,26,18.2217
0,27,20.5967
0,28,27.5781
0,29,23.5617
0,30,28.8796
0,31,22.1222
0,32,23.7124
0,33,8.0326
0,34,25.0759
0,35,22.3181
0,37,26.5515
0,38,17.9109
0,39,4.6381
0,40,12.6948
0,41,9.4446
0,43,21.4359
0,45,17.6545
0,47,1.819
0,48,29.6992
0,49,24.275
0,51,2.4772
0,54,25.2847
0,56,4.9563
0,57,6.0802
0,58,15.9179
0,59,8.6151
0,60,28.2986
0,61,3.5293
0,62,19.921
0,63,20.5108
0,64,11.7783
0,65,13.7089
0,66,29.9924
0,68,1.5249
0,69,28.6102
0,70,12.0645
0,72,28.6288
0,75,5.7648
0,78,10.3567
0,79,13.5417
0,82,20.2465
0,83,20.5826
0,87,4.6917
0,88,18.7233
0,89,3.4525
0,92,24.8259
0,93,11.3891
0,94,27.086
0,96,23.9825
0,97,5.4592
0,98,8.5066
0,99,23.591
0,100,14.2348
0,102,14.7705
0,103,15.9574
0,105,5.6447
0,106,13.677
0,107,13.7035
0,109,9.7806
0,110,15.9193
0,111,1.8649
0,112,18.5792
0,113,22.8512
0,114,19.3623
0,115,25.6983
0,116,15.2131
0,117,27.9937
0,120,3.1606
0,121,9.227
0,123,16.875
0,124,27.787
0,125,26.4203
0,126,20.3563
0,127,10.7184
0,130,29.6542
0,132,29.8586
0,134,7.0523
0,135,16.7811
0,137,17.7626
0,138,11.132
0,139,24.2303
0,141,19.6758
0,143,11.2196
0,144,23.5504
0,147,21.0719
0,148,24.5455
0,149,14.6514
1,9,20.3046
1,62,18.4775
1,80,8.0878
1,141,8.8195
1,146,17.8144
2,14,3.2193
2,32,3.7683
2,43,14.495
2,49,11.3249
2,52,12.1403
2,63,7.1015
2,66,10.0168
2,72,5.0099
2,80,6.3451
2,82,23.7742
2,84,11.1115
2,90,21.7595
2,108,13.9174
2,111,5.8438
2,115,13.9126
2,117,17.7669
2,119,19.5286
2,122,19.6008
2,129,9.0592
2,132,11.8264
2,144,12.809
3,8,14.2334
3,10,23.3764
3,19,10.4069
3,30,19.8021
3,35,16.0778
3,52,9.665
3,59,25.9366
3,67,7.028
3,77,24.3665
3,78,22.5752
3,80,3.7646
3,81,9.1248
3,84,19.9097
3,85,29.0696
3,99,2.1637
3,108,13.6949
3,117,26.9829
3,133,20.0509
3,142,10.7824
3,143,20.3469
3,145,17.7518
4,8,25.8973
4,11,24.4349
4,13,28.9631
4,14,18.8514
4,16,12.1386
4,17,4.0272
4,18,22.8798
4,24,20.8414
4,26,10.6637
4,31,13.2618
4,35,29.7093
4,43,8.7751
4,51,15.2906
4,58,6.5113
4,59,12.2118
4,60,20.3666
4,63,1.0334
4,65,17.2656
4,66,10.0414
4,67,12.2479
4,69,9.1928
4,73,25.5755
4,78,16.5435
4,79,28.8206
4,87,29.3141
4,88,8.6245
4,95,29.8291
4,96,21.6597
4,109,2.64
4,111,11.6851
4,116,25.35
4,122,7.487
4,124,10.617
4,127,8.5027
4,129,6.3565
4,133,21.8894
4,134,16.8933
4,135,19.0574
4,136,11.6495
4,139,4.7008
4,140,2.8467
4,141,1.2732
4,142,21.6487
4,147,9.6122
5,6,15.8644
5,7,29.8603
5,11,1.7449
5,77,6.0658
5,82,18.3819
5,98,12.0978
5,106,27.3971
5,109,8.0689
5,115,24.6299
5,135,8.9604
5,136,15.8878
6,7,13.4605
6,8,10.4859
6,9,6.8738
6,10,15.4812
6,11,14.6645
6,13,19.1367
6,15,27.8055
6,16,23.667
6,17,9.3369
6,18,29.8517
6,20,22.1849
6,21,11.0166
6,22,27.5738
6,23,2.3394
6,25,14.9457
6,26,6.9484
6,27,28.5201
6,30,7.896
6,31,13.9468
6,32,10.1569
6,33,24.5245
6,34,29.2233
6,36,22.6584
6,37,19.628
6,38,25.9862
6,40,12.66
6,41,12.165
6,42,18.6296
6,43,16.0858
6,44,6.2
6,46,26.6635
6,47,2.2391
6,51,19.6181
6,52,8.7938
6,53,2.7966
6,54,25.2588
6,56,10.6576
6,57,21.4952
6,58,20.1489
6,60,20.4768
6,61,1.0342
6,62,13.8803
6,63,15.2849
6,64,3.3869
6,69,25.4235
6,70,8.3746
6,71,8.9127
6,72,12.2243
6,73,27.3838
6,74,29.9271
6,75,20.9831
6,76,20.6022
6,78,6.5404
6,79,13.6833
6,81,11.2579
6,82,18.7184
6,83,15.8941
6,84,9.7476
6,86,6.1346
6,88,7.4257
6,90,22.0488
6,91,24.2884
6,92,1.0647
6,93,17.8676
6,94,12.4704
6,96,29.9226
6,97,24.4433
6,98,23.1961
6,99,22.846
6,100,18.7062
6,102,16.6969
6,103,11.8081
6,105,13.3079
6,107,15.9251
6,108,23.0581
6,109,25.6184
6,111,12.0392
6,112,19.4887
6,113,17.7432
6,114,23.2305
6,115,17.0885
6,118,19.3605
6,121,9.1481
6,122,28.3223
6,123,19.266
6,125,6.1478
6,126,7.6412
6,127,5.2514
6,128,3.4064
6,130,11.8163
6,132,24.4018
6,134,8.1469
6,135,5.2082
6,136,19.2145
6,137,13.9012
6,138,13.1051
6,142,16.9106
6,144,14.0896
6,146,2.67
6,147,8.2251
6,149,3.3906
7,8,10.8557
7,9,6.9651
7,11,4.8912
7,14,6.8576
7,15,14.5576
7,17,16.3641
7,18,8.5001
7,19,10.4885
7,20,25.3541
7,23,6.9769
7,24,21.5675
7,25,12.8223
7,26,18.5979
7,27,14.0594
7,29,16.8077
7,30,12.6609
7,31,15.0625
7,32,9.8592
7,33,28.0246
7,35,7.1436
7,36,2.0008
7,37,8.6556
7,38,15.2986
7,39,27.7873
7,40,6.4257
7,41,29.8744
7,42,16.4151
7,43,29.6887
7,44,9.7113
7,46,6.3504
7,47,7.4344
7,48,20.9855
7,50,5.2792
7,51,19.8882
7,53,23.5029
7,54,20.7069
7,55,19.544
7,56,14.6541
7,57,1.9166
7,58,1.5526
7,59,14.8878
7,60,9.4565
7,61,20.8816
7,62,20.9379
7,63,19.7204
7,64,19.5637
7,65,18.1854
7,66,1.57
7,67,21.3222
7,68,20.0156
7,69,7.5051
7,70,9.7245
7,71,29.0595
7,72,15.9692
7,74,10.7719
7,76,9.7487
7,77,12.6949
7,78,23.7215
7,79,29.1075
7,80,1.591
7,81,10.1648
7,83,23.5707
7,84,4.7849
7,85,6.9779
7,88,27.3396
7,90,16.7535
7,91,26.8544
7,93,9.3519
7,94,7.0921
7,95,15.7158
7,96,27.3386
7,98,20.0525
7,99,26.3736
7,101,12.3332
7,102,15.7343
7,103,27.7562
7,104,21.4223
7,105,29.9615
7,106,12.7163
7,107,20.8532
7,108,4.6812
7,109,15.0131
7,110,9.8243
7,113,26.832
7,114,14.84
7,115,16.941
7,116,15.2254
7,117,3.3316
7,118,16.0359
7,119,5.4805
7,120,3.6596
7,123,7.039
7,124,10.8723
7,125,13.5647
7,126,29.0263
7,127,23.1058
7,128,23.5407
7,129,6.4166
7,130,2.8051
7,132,18.426
7,133,1.0405
7,134,26.8417
7,135,21.9745
7,136,9.8023
7,137,13.7309
7,138,26.2575
7,139,23.2523
7,140,17.9217
7,141,6.1345
7,142,12.2441
7,143,13.6551
7,144,25.691
7,145,1.326
7,146,25.9278
7,147,19.2252
8,9,25.8183
8,10,9.2249
8,11,20.0228
8,12,18.1632
8,13,26.1481
8,14,5.5046
8,17,18.6621
8,18,14.9443
8,19,17.5572
8,20,6.6024
8,21,17.8929
8,22,11.2745
8,23,9.2944
8,24,26.3047
8,25,12.7498
8,26,25.6468
8,27,3.1347
8,29,26.1013
8,30,19.6797
8,31,14.2222
8,32,29.7405
8,33,25.2373
8,34,28.3001
8,35,29.7812
8,36,11.3567
8,37,6.4298
8,39,5.4564
8,40,26.8066
8,41,21.9819
8,42,28.5041
