row,col,weight
0,2,52.8408
0,4,39.7023
0,6,37.9807
0,8,59.6638
0,14,11.4303
0,15,23.5037
0,17,8.2065
0,20,11.7346
0,27,35.4887
0,32,33.6912
0,34,60.3934
0,37,48.4628
0,40,40.6738
0,42,5.0197
0,43,57.8049
0,48,42.462
0,49,5.3072
0,54,4.8318
0,55,6.0942
0,59,58.0221
0,66,33.0887
0,67,22.8831
0,70,43.4159
0,78,43.4336
0,80,54.3612
0,85,8.7973
0,87,46.5635
0,88,50.0336
0,90,53.4104
0,91,32.1738
0,98,43.892
0,100,1.3705
0,101,16.3713
0,108,25.9339
0,128,26.5794
0,137,15.1234
0,139,6.3354
0,140,33.4218
0,143,45.297
0,151,38.9886
0,155,35.9267
0,159,23.3851
0,163,13.0163
1,4,22.0966
1,10,29.6073
1,12,13.3818
1,14,41.9529
1,18,1.5901
1,20,26.5092
1,26,41.8324
1,31,22.2861
1,42,27.6319
1,43,28.8235
1,45,55.1817
1,46,26.5243
1,58,30.3062
1,60,47.9476
1,61,16.6723
1,70,31.3765
1,75,60.1449
1,78,15.1766
1,82,35.1903
1,84,39.4597
1,87,28.5761
1,88,28.5639
1,104,4.429
1,107,47.695
1,152,58.2869
1,157,41.0986
1,165,6.0175
2,11,51.69
2,40,27.69
2,66,16.1529
2,97,48.0808
2,117,13.4677
2,118,7.6601
2,167,13.3779
3,5,58.4261
3,8,43.3253
3,11,31.5001
3,15,57.6178
3,21,8.3636
3,25,39.5019
3,29,3.563
3,41,56.5706
3,43,40.9806
3,45,29.1107
3,64,55.2138
3,70,48.1561
3,79,1.6953
3,83,43.9112
3,85,49.4747
3,89,5.0004
3,97,7.6637
3,98,25.2378
3,106,34.9181
3,109,59.768
3,112,55.1965
3,115,15.2622
3,119,22.5977
3,124,47.5511
3,133,5.4722
3,134,52.0006
3,135,43.5134
3,139,61.6041
3,140,41.4399
3,143,31.2358
3,146,35.2193
3,153,52.3283
3,159,18.9743
3,163,59.3373
4,5,25.3532
