row,col,weight
0,18,3.2057
0,33,5.7075
0,42,5.4261
0,54,3.7983
0,66,5.02
1,2,2.2184
1,4,5.8448
1,5,5.0986
1,7,2.9402
1,9,4.4932
1,12,3.2198
1,13,3.8297
1,15,5.7033
1,17,2.768
1,18,3.8431
1,20,4.8092
1,22,2.0659
1,23,1.1681
1,26,4.8998
1,27,1.9956
1,28,1.4973
1,29,1.3224
1,30,2.0467
1,31,3.6344
1,32,4.42
1,34,1.3162
1,35,2.8248
1,39,5.4967
1,40,3.754
1,41,5.0125
1,42,4.9613
1,43,2.5735
1,44,5.9056
1,45,2.5803
1,48,5.4762
1,49,3.0427
1,50,2.8731
1,51,5.4657
1,52,2.3797
1,53,2.9304
1,54,4.2016
1,55,5.0267
1,56,3.0051
1,59,5.4391
1,62,4.2826
1,63,4.8043
1,64,5.8935
1,65,3.744
1,66,2.1252
1,67,4.7707
1,69,4.4985
2,3,4.8095
2,8,1.3114
2,16,3.0677
2,24,1.5232
2,26,1.9892
2,35,5.1302
2,36,4.1027
2,41,1.5716
2,42,5.5755
2,43,5.0603
2,59,2.888
2,62,3.4919
2,65,2.2828
2,67,1.5334
2,68,4.7805
3,4,3.9134
3,5,5.1229
3,6,4.8892
3,8,4.3243
3,10,4.8222
3,13,2.068
3,14,2.5347
3,15,1.5132
3,16,4.3096
3,17,4.6378
3,18,2.58
3,21,2.171
3,22,4.3827
3,23,5.2946
3,24,2.2261
3,25,2.8487
3,27,1.4194
3,28,4.9289
3,29,3.1118
3,30,4.681
3,31,1.2127
3,34,1.6546
3,35,3.9802
3,37,2.0672
3,38,1.7909
3,39,1.1799
3,40,2.8082
3,42,1.4064
3,43,2.3015
3,44,5.9796
3,45,2.5794
3,48,5.2567
3,49,5.975
3,50,4.2509
3,51,4.3855
3,54,3.2232
3,55,3.3207
3,56,5.6317
3,57,5.1002
3,58,4.8355
3,60,2.3859
3,63,2.526
3,64,5.543
3,65,1.326
3,66,3.6692
3,67,3.4
3,68,4.4418
4,5,3.6745
4,6,3.6053
4,7,4.3676
4,8,4.5408
4,9,3.7929
4,10,4.4991
4,11,1.4484
4,13,5.5008
4,14,3.0994
4,15,1.6258
4,18,2.354
4,19,2.6114
4,20,4.6903
4,21,5.1639
4,22,4.2825
4,23,2.3237
4,26,2.7993
4,29,2.3584
4,30,3.9583
4,31,5.3453
4,32,1.6619
4,34,1.5859
4,35,4.8252
4,37,4.7013
4,40,4.7208
4,43,3.1298
4,44,3.3176
4,46,3.3273
4,47,1.6532
4,49,3.1953
4,50,5.3868
4,51,5.8448
4,53,2.5351
4,54,2.05
4,55,3.3314
4,56,5.2917
4,57,1.7349
4,58,5.0511
4,60,2.8432
4,64,3.945
4,65,5.2381
4,66,2.9241
4,67,2.9717
4,68,1.0583
4,69,3.9915
5,9,1.0779
5,11,3.3339
5,12,4.502
5,15,3.5366
5,16,5.6149
5,17,2.8539
5,18,2.0636
5,19,5.5515
5,20,1.3406
5,21,4.9394
5,22,2.7323
5,24,3.4943
5,25,4.5586
5,28,5.0657
5,33,4.7619
5,34,2.2417
5,35,5.3747
5,36,4.0207
5,38,2.7223
5,41,4.23
5,42,2.8923
5,43,1.5578
5,44,2.2433
5,45,2.3686
5,46,2.4149
5,47,3.6557
5,48,1.0247
5,49,3.298
5,50,2.3735
5,51,4.768
5,52,3.4483
5,54,3.3287
5,55,5.2543
5,56,5.4729
5,57,3.8423
5,58,1.0164
5,59,5.6442
5,60,2.946
5,61,3.1758
5,62,4.4388
5,65,5.2564
5,68,4.2128
6,7,1.4091
6,8,3.4738
6,9,5.6191
6,10,2.2275
6,13,2.594
6,16,1.6339
6,18,2.3643
6,19,1.3509
6,24,1.1472
6,25,1.7115
6,26,4.5222
6,27,5.9415
6,29,5.1547
6,30,2.9854
6,31,3.4919
6,32,1.1536
6,36,3.3859
6,37,4.5704
6,44,1.2865
6,46,2.5976
6,47,3.5036
6,48,2.1968
6,51,3.9863
6,52,4.2445
6,53,1.8212
6,55,1.8319
6,65,4.0481
6,69,5.7899
7,9,2.328
7,14,3.292
7,53,3.2605
7,56,2.7043
7,66,2.2003
8,12,2.3582
8,14,5.2877
8,16,4.1808
8,18,4.4836
8,20,3.8773
8,21,4.4671
8,23,4.9046
8,24,4.5199
8,25,5.4593
8,27,3.4825
8,36,1.9969
8,41,4.5765
8,42,5.7281
8,51,4.32
8,53,4.0307
8,57,4.0654
8,58,3.02
8,61,5.2333
8,65,5.4152
8,67,1.2427
9,10,4.3703
9,11,1.6814
9,13,4.8521
9,15,2.038
9,18,3.3646
9,20,2.5124
9,22,4.9561
9,23,1.655
9,24,4.3107
9,26,1.4817
9,28,5.743
9,31,5.5771
9,34,4.7526
9,35,1.9261
9,36,3.2114
9,37,5.5063
9,39,4.739
9,42,4.8982
9,43,1.9099
9,44,1.2961
9,46,2.7492
9,47,1.0169
9,48,5.7205
9,49,3.3593
9,50,2.2472
9,52,3.9057
9,57,1.2006
9,58,2.6451
9,59,5.4164
9,60,4.9846
9,61,5.1319
9,62,5.4362
9,66,1.3777
9,67,2.9355
10,13,3.0669
10,15,2.5776
10,16,2.1861
10,17,4.7832
10,19,2.6352
10,20,3.4609
10,21,5.1968
10,22,2.8189
10,23,4.0692
10,24,1.3258
10,25,3.0935
10,28,1.863
10,29,1.9944
10,30,5.3349
10,31,1.8317
10,33,4.3552
10,34,5.1008
10,35,3.4454
10,37,1.4932
10,38,3.9578
10,39,5.9282
10,42,5.8228
10,45,3.9533
10,46,1.6434
10,47,3.8662
10,49,4.7983
10,51,3.8514
10,52,5.9787
10,54,3.704
10,55,3.8988
10,56,5.1472
10,58,5.3154
10,59,1.7366
10,60,1.1032
10,61,2.6448
10,62,1.6772
10,63,4.106
10,64,5.5195
10,65,3.3491
10,66,1.9666
10,67,2.53
10,68,2.7942
10,69,3.6416
11,12,5.7675
11,13,5.4894
11,14,5.5179
11,16,3.09
11,18,4.6626
11,21,2.9017
11,22,3.7164
11,25,1.6219
11,26,2.6031
11,27,5.9888
11,28,1.2995
11,33,5.7882
11,35,5.1456
11,36,1.5753
11,37,1.8641
11,38,5.0489
11,40,5.1934
11,41,1.7426
11,43,5.6812
11,44,3.8294
11,45,1.7278
11,50,3.8385
11,51,4.8538
11,53,3.4207
11,54,3.9297
11,55,4.5304
11,56,2.3243
11,57,4.9653
11,59,5.7584
11,66,4.9451
11,68,1.8882
12,17,5.9715
12,19,2.1237
12,20,2.6726
12,21,2.4702
12,23,3.8768
12,29,2.7216
12,32,2.8407
12,34,3.8116
12,35,2.9334
12,36,2.7792
12,37,3.0232
12,38,3.9985
12,40,2.9995
12,41,3.263
12,42,2.2194
12,44,4.3402
12,45,3.4478
12,49,2.4569
12,50,2.9768
12,51,2.816
12,52,3.023
12,53,5.7001
12,55,3.7319
12,56,3.9532
12,57,3.0416
12,59,4.2536
12,61,1.3956
12,62,3.5415
12,63,5.8677
12,64,2.7609
12,65,5.7243
12,67,1.9454
12,68,2.7709
12,69,4.978
13,15,4.7214
13,16,1.307
13,17,3.423
13,18,4.2114
13,19,2.0772
13,25,1.3699
13,26,2.5255
13,27,2.6564
13,28,5.4868
13,29,2.6951
13,30,2.9619
13,32,5.0794
13,34,1.0445
13,35,3.1322
13,36,5.3891
13,37,2.064
13,38,2.3708
13,40,4.8472
13,41,2.7854
13,45,5.6566
13,46,3.4826
13,47,3.0707
13,49,2.1674
13,50,2.8991
13,53,4.2494
13,54,4.8839
13,55,3.6626
13,57,1.1953
13,59,5.1439
13,61,1.0234
13,62,3.3902
13,63,3.5904
13,65,5.0126
13,67,4.1014
13,69,5.9744
14,16,3.3415
14,18,3.3209
14,19,4.0005
14,20,1.6841
14,29,3.4312
14,30,5.7402
14,32,4.4351
14,35,2.9836
14,36,1.9707
14,37,4.5636
14,38,5.1299
14,40,3.6701
14,41,2.9154
14,42,1.0873
14,45,2.35
14,46,2.1904
14,48,3.7454
14,50,5.2107
14,56,4.8625
14,57,4.0668
14,59,5.5603
14,62,3.3314
14,63,5.1696
14,65,4.9111
14,66,1.8777
14,67,2.5015
14,68,1.541
14,69,3.0742
15,19,5.4037
15,20,2.1398
15,21,3.852
15,23,5.2278
15,25,3.8445
15,28,1.104
15,29,3.2278
15,33,3.7771
15,36,5.7845
15,44,3.1699
15,45,3.5338
15,51,2.8693
15,52,5.2843
15,54,1.3785
15,63,3.0905
15,65,5.2212
15,68,1.2326
16,17,2.9914
16,18,2.5138
16,19,1.6256
16,20,4.1734
16,21,2.6791
16,23,2.3436
16,24,4.975
16,25,5.3029
16,26,3.63
16,27,3.1121
16,28,3.5781
16,29,3.8875
16,30,1.553
16,31,3.8642
16,32,5.7841
16,33,2.9663
16,34,1.1569
16,35,2.386
16,36,4.2822
16,37,5.8889
16,39,2.5181
16,40,1.2231
16,41,3.8998
16,43,2.7849
16,44,2.4418
16,46,2.4733
16,47,2.6639
16,48,3.5071
16,49,3.197
16,50,4.2047
16,51,3.8785
16,52,5.6649
16,53,2.6058
16,54,5.8391
16,55,4.7526
16,56,1.9689
16,57,2.8276
16,59,1.1726
16,60,2.8559
16,61,1.5275
16,62,5.4117
16,63,4.5186
16,64,3.9021
16,65,1.3415
16,66,1.7991
16,67,4.9505
16,69,1.939
17,47,2.0512
17,48,4.2023
17,59,4.5348
17,64,1.3934
17,66,4.2249
18,19,4.1804
18,20,1.8387
18,21,5.8424
18,22,2.6882
18,23,1.7058
18,24,5.6572
18,25,2.0395
18,27,4.772
18,29,5.2216
18,30,1.0776
18,31,5.0874
18,32,3.6685
18,33,1.7235
18,34,3.7028
18,35,5.1653
18,36,2.915
18,37,3.4556
18,38,3.7125
18,39,4.0188
18,40,5.207
18,41,1.3196
18,42,1.0819
18,43,2.1841
18,45,2.755
18,46,5.9043
18,47,1.3899
18,48,5.8163
18,49,5.8806
18,51,2.4856
18,52,5.2387
18,53,5.0459
18,56,4.7226
18,57,3.5212
18,58,1.4837
18,59,5.6183
18,60,3.406
18,61,2.2966
18,62,2.3912
18,64,4.5581
18,65,5.4053
18,66,4.0328
18,67,2.6613
18,69,4.0138
