row,col,weight
0,1,38.0398
0,2,38.1181
0,3,29.2566
0,4,33.2655
0,5,57.1789
0,6,65.4263
0,11,38.4142
0,14,59.0511
0,15,17.712
0,19,76.1406
0,20,4.2973
0,21,20.8297
0,24,30.2317
0,25,22.0316
0,26,62.9235
0,27,18.1577
0,28,42.238
0,29,1.9291
0,32,38.0
0,34,6.4807
0,35,38.0133
0,36,32.5743
0,37,13.667
0,39,63.0073
0,40,36.3585
0,41,25.6246
0,45,50.7102
0,48,5.1929
0,49,6.8539
0,51,32.0487
0,52,43.8511
0,53,52.6519
0,54,11.9188
0,56,24.2637
0,58,50.3665
0,59,22.7854
0,60,69.5518
0,63,10.3572
0,64,64.4507
0,65,31.1007
0,66,66.8544
0,70,36.2407
0,71,21.56
0,72,13.2232
0,73,4.7705
0,76,61.9408
0,78,28.7645
0,79,57.3331
0,81,47.196
0,82,47.69
0,83,27.405
0,87,15.0403
0,89,18.3406
0,91,55.0569
0,94,33.7576
1,4,59.1899
1,5,35.8893
1,6,61.8363
1,9,23.195
1,10,6.6999
1,11,52.6946
1,13,53.3299
1,14,57.4663
1,15,36.6501
1,19,18.3752
1,20,57.2692
1,25,11.2845
1,26,58.4891
1,27,70.2586
1,28,31.9894
1,29,16.0832
1,30,33.8074
1,32,3.3784
1,34,17.5096
1,35,44.7036
1,36,48.2345
1,37,29.6229
1,42,19.1731
1,43,10.2396
1,44,3.9302
1,46,35.0313
1,47,33.1299
1,48,9.9522
1,50,20.9366
1,51,62.9509
1,52,13.9315
1,53,77.5241
1,54,67.0611
1,55,47.1951
1,56,26.476
1,58,68.5192
1,61,28.9887
1,62,8.6937
1,63,64.1718
1,64,37.3111
1,65,76.1223
1,66,1.6492
1,67,72.2767
1,68,14.8068
1,70,31.6921
1,71,31.7926
1,74,41.875
1,77,46.1917
1,78,20.4126
1,79,68.8291
1,80,42.597
1,84,23.9019
1,87,13.4128
1,89,11.2587
1,95,54.0924
1,97,35.3259
2,6,59.9841
2,7,68.6917
2,8,51.6973
2,10,35.8919
2,11,2.871
2,14,40.1217
2,16,23.2747
2,17,41.16
2,20,17.0662
2,24,39.1765
2,27,2.0249
2,29,35.5155
2,33,38.9475
2,35,24.7164
2,36,5.12
2,37,37.417
2,42,75.4728
2,43,40.6931
2,48,38.8599
2,50,30.4555
2,61,58.2705
2,63,51.8109
