row,col,weight
0,2,6.7819
0,3,14.2373
0,5,23.5642
0,6,14.1483
0,12,22.7888
0,20,16.1387
0,22,13.823
0,25,14.418
0,36,20.6401
0,42,15.1393
0,43,22.7042
0,46,9.3029
0,49,19.9311
0,51,24.5886
0,52,20.2608
0,53,6.292
0,57,9.4279
0,60,12.7718
0,61,17.8794
0,68,14.1382
0,69,28.6513
0,72,21.9829
0,74,15.3129
0,76,16.5927
0,79,26.7604
1,2,29.2114
1,7,12.2718
1,10,10.1362
1,12,9.7659
1,17,17.3918
1,19,23.8354
1,23,7.5058
1,25,1.135
1,26,3.1677
1,30,13.2256
1,31,14.6517
1,33,8.3829
1,34,28.9396
1,35,18.4483
1,36,26.1871
1,39,1.1286
1,42,15.3478
1,46,20.7533
1,51,7.4004
1,52,16.3026
1,61,20.1211
1,68,7.6847
1,69,6.8653
1,72,22.8521
1,74,24.6268
1,75,25.8955
1,78,5.0641
1,79,24.5516
2,3,29.4408
2,5,13.4962
2,6,20.093
2,7,20.7382
2,11,19.9083
2,22,4.4206
2,23,7.9977
2,24,8.8921
2,28,10.2
2,34,25.2509
2,35,17.778
2,36,2.5003
2,37,23.5937
2,38,8.4697
2,40,16.4549
2,47,10.3018
2,49,1.2115
2,50,3.1669
2,51,16.9196
2,53,20.2412
2,54,3.2667
2,55,6.6966
2,61,4.3861
2,63,25.7915
2,67,23.0561
2,68,26.147
2,74,5.8624
2,78,26.2931
3,4,14.1539
3,6,20.1494
3,7,3.0702
3,9,3.9267
3,10,19.4192
3,11,6.409
3,12,1.5641
3,13,16.53
3,15,6.8981
3,16,5.9673
3,18,5.0023
3,20,7.339
3,21,17.4246
3,22,15.5614
3,24,3.5054
3,25,12.5582
3,26,23.7541
3,27,16.428
3,28,19.051
3,29,18.2076
3,30,15.1699
3,31,17.4137
3,32,2.4486
3,33,20.4805
3,34,2.5693
3,35,29.8506
3,36,29.5027
3,37,1.868
3,38,19.5765
3,39,19.2271
3,40,13.4615
3,41,15.3168
3,42,9.3361
3,43,1.5253
3,45,20.9723
3,47,18.4841
3,48,24.0218
3,49,4.3062
3,51,13.742
3,52,9.6327
3,55,4.2014
3,57,28.462
3,58,6.6871
3,59,5.3249
3,61,17.7849
3,62,24.9611
3,64,11.0781
3,65,5.0052
3,66,17.2722
3,67,24.174
3,68,28.313
3,70,14.7129
3,73,16.5305
3,74,11.8777
3,75,9.6967
3,76,23.1688
3,77,18.0552
3,79,16.93
4,6,10.0747
4,12,28.6426
4,17,21.5902
4,67,13.9592
5,6,21.002
5,9,11.2902
5,11,19.0855
5,14,15.3188
5,15,22.6009
5,17,4.9867
5,18,13.5598
5,22,7.5562
5,25,5.1568
5,29,7.7314
5,39,24.4063
5,45,22.8979
5,51,6.1108
5,52,17.7754
5,54,5.3692
5,61,22.7834
5,66,23.1457
5,67,4.3441
5,71,22.7538
5,73,6.6485
5,74,24.5076
5,78,9.6598
6,7,25.8377
6,8,5.7178
6,11,26.9251
6,12,23.9975
6,14,10.6832
6,16,14.949
6,17,2.0979
6,18,8.5041
6,19,21.0398
6,20,4.0802
6,22,12.1818
6,23,15.3816
6,25,22.4779
6,26,13.6516
6,28,19.1933
