row,col,weight
0,3,27.7909
0,5,17.0824
0,6,60.797
0,8,16.9321
0,13,31.8359
0,14,9.5209
0,15,4.5881
0,21,27.5834
0,29,54.4734
0,31,56.707
0,34,43.5166
0,36,11.4913
0,42,28.2031
0,43,1.5215
0,50,25.2509
0,56,11.7944
0,60,59.8347
0,61,46.9222
0,63,60.4171
0,65,9.6043
0,76,59.6735
0,78,30.9945
0,84,28.5775
0,86,11.6225
0,87,45.5409
0,92,31.4985
0,94,37.1408
0,95,48.1241
0,98,44.3675
0,100,6.9859
0,102,59.7617
0,103,51.1968
0,106,30.1235
0,114,45.0985
0,116,42.9341
0,117,4.4045
0,118,9.5523
0,120,19.1924
0,123,12.5444
0,128,38.3065
1,2,54.1332
1,3,28.5457
1,4,46.7205
1,8,19.0418
1,9,52.1194
1,10,47.5096
1,12,16.9846
1,16,2.953
1,17,22.8032
1,18,53.0028
1,19,17.5855
1,20,22.9389
1,22,8.0313
1,23,55.7543
1,28,46.4346
1,31,18.8742
1,35,5.6799
1,36,11.6246
1,37,2.3808
1,38,35.6886
1,40,50.2811
1,41,14.387
1,42,21.8745
1,43,55.6317
1,44,45.9224
1,46,48.3512
1,47,46.5513
1,50,52.8988
1,53,38.5656
1,54,50.8133
1,55,25.1429
1,56,35.019
1,57,2.367
1,58,21.7727
1,59,59.7699
1,60,21.7022
1,61,50.1377
1,62,43.9411
1,63,20.7841
1,65,60.391
1,66,54.0193
1,67,8.1891
1,68,5.5013
1,69,38.4383
1,71,44.3754
1,72,3.4912
1,73,39.1456
1,75,30.2352
1,76,41.2112
1,77,35.8973
1,81,30.3818
1,83,2.2648
1,85,55.4307
1,86,41.4367
1,88,33.9695
1,90,1.3123
1,91,3.4016
1,92,49.5128
1,93,24.2364
1,94,55.8512
1,95,58.9085
1,98,40.9109
1,99,52.5168
1,101,26.8025
1,103,57.6823
1,105,56.4198
1,108,45.0662
1,110,13.3953
1,112,30.4461
1,113,6.5541
1,115,1.2051
1,116,15.087
1,119,56.0316
1,120,18.6098
1,121,20.9209
1,122,44.8639
1,124,4.3898
1,125,23.958
1,127,43.179
1,128,29.7728
1,129,37.0824
2,9,21.236
2,10,4.2487
2,13,13.4098
2,14,37.8921
2,15,16.6727
2,16,17.1685
2,28,21.2076
2,29,26.4884
2,31,20.9334
2,32,3.6125
2,33,17.7477
2,42,43.8601
2,45,52.962
2,54,59.896
2,60,41.6997
2,63,4.0122
2,65,27.8362
2,72,6.1334
2,95,28.2133
2,100,55.4803
2,101,17.3732
2,103,31.2553
2,104,12.5652
2,120,5.1092
2,127,1.418
2,129,17.0118
3,4,44.9458
3,8,28.0861
3,10,4.9669
3,13,40.7122
3,17,3.7637
3,26,45.8975
3,33,56.8186
3,56,21.09
3,59,59.2921
3,63,17.8851
3,73,61.6816
3,76,1.88
3,88,60.7485
3,94,15.4241
3,105,50.0419
3,112,25.8633
3,119,32.549
3,124,20.2191
3,128,10.6613
4,5,53.5023
4,6,60.446
4,7,55.0417
4,9,53.3575
4,13,56.9892
4,14,4.7809
4,15,55.5924
4,16,55.8241
4,20,6.0153
4,22,19.973
4,24,31.6037
4,28,26.9705
4,29,27.6371
4,30,55.6216
4,31,51.3666
4,34,61.8264
4,35,34.8888
4,36,29.0901
4,37,31.4733
4,38,5.6469
4,39,58.564
4,40,10.6379
4,46,14.732
4,48,57.0836
4,49,39.0644
4,50,24.5893
4,51,61.8407
4,53,12.4545
4,55,12.054
4,59,26.5539
4,62,23.2198
4,63,10.3609
4,66,59.5292
4,67,41.3391
4,69,54.9326
4,72,39.5952
4,75,15.186
4,76,42.3067
4,77,25.7988
4,78,44.9569
4,79,6.2136
4,84,59.1339
4,91,42.5113
4,93,9.9622
4,95,24.6095
4,96,59.456
4,97,38.7663
4,99,3.3621
4,100,48.9326
4,104,58.0284
4,105,59.123
4,107,33.4075
4,109,39.7243
4,113,19.2222
4,115,28.6849
4,117,51.0695
4,119,22.6874
4,121,59.6872
4,122,30.9553
4,124,35.1793
4,125,11.3813
4,127,30.4203
4,128,4.5772
5,6,37.7389
5,8,17.2419
5,9,30.9303
5,10,32.7182
5,13,25.2354
5,14,30.3233
5,15,21.2366
5,16,4.2889
5,17,9.6
5,18,11.9267
5,19,14.9191
5,20,40.6926
5,21,19.1177
5,22,20.7913
5,24,45.7917
5,27,16.788
5,28,8.2769
5,29,8.9841
5,31,20.676
5,32,16.3821
5,34,32.778
5,35,25.6527
5,37,24.3178
5,38,4.02
5,39,57.5071
5,40,52.039
5,41,14.2401
5,42,31.9532
5,43,39.2251
5,44,40.9243
5,45,3.4974
5,47,3.6146
5,49,26.0474
5,51,59.9712
5,53,57.3385
5,54,10.4756
5,56,3.8399
5,57,32.8639
5,58,47.9739
5,60,9.4171
5,61,13.8024
5,62,16.0411
5,63,46.9967
5,64,3.8727
5,66,14.1265
5,67,44.2502
5,68,8.3819
5,69,33.3541
5,70,54.1632
5,71,60.3032
5,74,49.9828
5,75,7.9426
5,76,27.5104
5,78,45.111
5,81,39.4004
5,85,4.2186
5,87,6.7444
5,88,2.4778
5,89,32.4464
5,90,58.2071
5,91,36.9275
5,93,30.396
5,94,15.3441
5,96,5.5483
5,97,7.4762
5,100,8.5803
5,101,26.5242
5,102,54.0346
5,104,15.2513
5,105,14.3354
5,106,48.2426
5,108,52.7855
5,109,37.6043
5,110,50.7457
5,111,13.7099
5,112,14.5837
5,113,11.7694
5,115,47.5982
5,116,27.3812
5,118,34.2638
5,119,10.6016
5,120,59.2196
5,122,13.2804
5,123,20.3996
5,124,15.1687
5,125,49.0222
5,126,24.973
5,127,18.0757
5,128,35.7017
5,129,41.1916
6,13,17.1773
6,14,17.1433
6,18,5.7266
6,20,30.2475
6,22,54.7578
6,23,19.3281
6,31,35.1138
6,36,11.1344
6,38,49.8496
6,39,30.7314
6,40,41.6347
6,45,45.7267
6,47,8.0815
6,48,5.0297
6,52,12.8994
6,54,36.8619
6,55,24.1548
6,59,49.9204
6,60,54.1566
6,67,26.8369
6,69,11.1997
6,71,25.1814
6,73,47.9152
6,76,53.694
6,81,8.605
6,87,55.9995
6,89,16.4117
6,90,12.0644
6,91,41.1015
6,94,7.902
6,95,48.6556
6,98,12.7689
6,101,22.8345
6,106,43.6693
6,107,3.13
6,108,6.3956
6,111,23.7091
6,112,16.4911
6,115,38.8353
6,119,47.2179
6,120,12.9685
6,121,47.4102
6,123,41.5502
6,124,13.7187
6,126,6.7027
6,127,61.785
7,10,1.1815
7,30,22.9682
7,46,43.9874
7,58,2.4158
7,60,59.1332
7,70,44.0254
7,76,60.8607
7,77,19.2024
7,91,21.1372
7,94,43.5358
7,106,41.2699
7,107,61.5311
7,108,35.0763
7,118,29.7065
8,9,38.3322
8,11,50.6274
8,12,23.5509
8,13,5.1916
8,14,48.043
8,15,58.6816
8,16,34.1119
8,20,17.214
8,21,4.3614
8,22,60.7001
8,23,45.7449
8,24,11.2526
8,25,6.5808
8,27,33.59
8,28,56.5509
8,29,6.4945
8,30,60.7169
8,31,46.6452
8,32,44.6605
8,33,55.9935
8,35,2.4459
8,37,37.6148
8,38,2.8078
8,40,20.8695
8,41,7.1061
8,42,59.1592
8,43,6.3414
8,44,26.4371
8,46,47.3158
8,48,38.3707
8,50,22.3569
8,51,43.7362
8,52,40.3946
8,53,61.3293
8,54,43.0494
8,55,35.1627
8,56,2.9612
8,57,38.99
8,58,41.9856
8,59,18.6805
8,60,38.5328
8,62,27.5437
8,64,12.6523
8,65,31.774
8,66,36.1633
8,67,60.6582
8,70,52.2751
8,71,47.6362
8,72,9.8434
8,74,50.3188
8,75,9.9435
8,76,23.8675
8,77,11.8777
8,78,51.6815
8,79,1.3338
8,80,43.6288
8,81,38.0008
8,82,24.0708
8,83,36.8575
8,87,22.5512
8,88,42.5527
8,89,2.3135
8,90,36.9795
8,91,51.0819
8,92,49.388
8,93,10.1854
8,94,1.0546
8,95,18.2104
8,99,14.264
8,100,44.1195
8,101,13.9899
8,104,18.1663
8,105,3.7597
8,107,9.5409
8,109,40.2273
8,111,22.1534
8,112,33.0528
8,113,60.9418
8,115,29.7013
8,116,5.1986
8,117,13.0086
8,118,40.9157
8,119,13.3858
8,120,18.1134
8,122,19.6352
8,123,2.9615
8,124,46.6362
8,126,16.9098
8,127,29.0348
8,128,31.0094
9,20,35.801
9,30,1.0196
9,33,8.2165
9,39,32.6188
9,41,8.4132
9,61,57.2983
9,68,44.7768
9,72,21.7717
9,86,41.8647
9,90,52.6953
9,108,39.1296
9,111,49.262
9,126,4.4421
9,129,57.1762
10,12,18.9821
10,16,60.5543
10,17,40.9914
10,24,3.9017
10,25,30.9667
10,27,2.6122
10,29,4.2778
10,32,55.7648
10,34,8.3529
10,36,5.5168
10,39,53.0987
10,41,27.4462
10,42,17.3474
10,44,36.4641
10,59,29.4485
10,62,35.5588
10,66,21.1125
10,69,23.623
10,70,55.7047
10,72,14.2799
10,74,12.7354
10,83,31.8345
10,85,56.96
10,88,49.7338
10,91,27.7511
10,95,31.1039
10,98,34.5115
10,99,55.7695
10,101,3.4635
10,103,58.272
10,110,28.2664
10,112,26.6188
10,113,26.0691
10,114,35.0844
10,119,58.828
10,120,55.8892
10,124,53.3047
10,127,33.2353
10,129,40.2006
11,13,12.8028
11,14,24.4073
11,15,17.6498
11,16,36.7734
11,23,25.2127
11,24,59.5265
11,26,16.4703
11,30,27.1383
11,33,10.8383
11,34,15.5386
11,37,13.6728
11,38,53.1799
11,43,8.0879
11,44,50.0665
11,45,33.3383
11,49,17.6677
11,50,25.6022
11,51,54.6931
11,52,15.7687
11,55,11.3787
11,57,44.8939
11,58,37.1773
11,60,25.0082
11,61,35.2832
11,67,49.8354
11,68,42.9326
11,69,13.7661
11,71,50.8374
11,81,9.6106
11,83,18.3979
11,84,11.1725
11,85,16.4853
11,90,13.1236
11,92,6.9849
11,93,15.4637
11,94,37.9043
11,99,15.6969
11,100,4.1372
11,101,55.9734
11,102,2.8969
11,103,7.334
11,106,41.7555
11,113,14.4813
11,116,47.7989
11,118,18.1229
11,119,16.272
11,125,5.2258
11,126,26.7306
11,129,34.291
12,15,56.3286
12,20,24.381
12,24,58.744
12,28,49.8352
12,30,6.7546
12,46,35.526
12,57,46.2121
12,71,4.8527
12,87,45.9126
12,91,44.2434
12,95,32.9312
12,100,49.7272
12,105,19.4546
12,120,24.9887
12,128,18.0081
13,20,8.898
13,28,7.4802
13,40,47.7497
13,50,53.0561
13,73,24.2515
13,108,40.6121
14,15,35.1826
14,17,10.4033
14,18,59.8905
14,19,38.7251
14,20,33.3851
14,21,16.523
14,22,17.0167
14,23,42.0837
14,24,6.2836
14,25,41.3554
14,26,30.0581
14,27,4.7039
14,28,8.1248
14,29,48.7346
14,30,33.6952
14,32,43.9573
14,33,17.5678
14,34,54.4825
14,35,9.6672
14,36,1.0869
14,37,37.3312
14,38,28.1845
14,39,43.6982
14,40,39.1088
14,41,23.8883
14,43,36.2821
14,44,51.9036
14,45,2.3137
14,46,17.2252
14,47,10.2113
14,48,38.8804
14,49,13.7207
14,50,44.3961
14,51,53.3431
14,52,35.6606
14,53,2.8501
14,55,57.4488
14,57,17.0848
14,58,6.578
14,59,59.0907
14,60,20.4135
14,61,36.5462
14,62,15.7178
14,63,43.4737
14,64,2.5796
14,65,58.9801
14,66,60.0608
14,67,13.5434
14,68,4.2455
14,69,21.8103
14,71,46.794
14,72,41.346
14,74,54.2844
14,75,51.0944
14,77,50.6359
14,79,48.7131
14,80,12.1395
14,82,21.3964
14,83,34.8337
14,84,24.7425
14,85,15.0452
14,86,42.7261
14,87,12.5237
14,88,44.4536
14,89,61.8183
14,90,7.877
14,92,46.9986
14,93,34.1493
14,94,1.9519
14,95,43.9914
14,96,14.7114
14,97,16.1829
14,98,33.3664
14,99,37.1833
14,100,54.7167
14,102,55.0249
14,103,25.44
14,104,42.7532
14,105,32.2818
14,106,39.7992
14,107,18.005
14,108,10.0506
14,109,50.9678
14,110,47.1966
14,111,1.6115
14,112,56.1213
14,113,46.7349
14,115,55.3731
14,116,2.5604
14,117,23.4581
14,119,50.4072
14,121,31.2472
14,124,12.4819
14,126,28.1613
14,128,56.9261
14,129,30.1335
15,16,40.437
15,26,19.6424
15,29,20.017
15,32,6.0043
15,34,13.1905
15,35,57.0509
15,40,6.6853
15,49,55.5391
15,50,43.7586
15,53,52.798
15,60,48.2296
15,69,22.1588
15,73,8.4
15,84,28.8109
15,101,30.2143
15,108,8.035
15,114,3.9731
15,120,53.4971
16,22,21.7836
16,23,42.9704
16,28,17.9288
16,29,6.5832
16,33,21.6044
16,38,56.3737
16,41,28.4057
16,62,40.3192
16,68,41.585
16,71,42.88
16,112,10.0307
16,114,37.3865
16,124,37.2738
17,19,11.5483
17,21,43.8346
17,24,60.1929
17,25,24.4984
17,26,20.1245
17,27,36.54
17,30,10.1744
17,31,20.0722
17,32,14.7182
17,34,55.884
17,36,12.715
17,38,18.7333
17,40,2.8687
17,42,53.6867
17,43,1.256
17,47,59.0302
17,48,19.8681
17,49,32.9157
17,50,41.4251
17,54,58.7993
17,55,1.0275
17,57,25.1083
17,59,19.2673
17,60,1.6967
17,61,4.9262
17,63,46.7098
17,64,37.1588
17,70,59.5392
17,71,40.4573
17,74,11.2821
17,75,15.918
17,76,55.7881
17,77,11.737
17,78,13.3042
17,82,17.4019
17,84,55.9806
17,85,56.156
17,88,57.795
17,89,18.6074
17,92,10.8262
17,94,26.1981
17,95,16.4693
17,98,28.2656
17,99,41.6274
17,101,46.9099
17,102,55.1718
17,103,39.3932
17,105,29.2572
17,108,50.1875
17,110,52.2923
17,112,3.5208
17,113,5.6594
17,115,57.4389
17,119,46.3616
17,121,14.7277
17,122,43.9828
17,124,48.7106
17,126,25.2918
18,24,9.4052
18,26,31.7537
18,29,11.7633
18,33,46.3435
18,37,17.2134
18,42,39.989
18,44,29.507
18,54,52.391
18,59,47.0415
18,71,3.5016
18,92,20.5221
18,94,27.9313
18,96,46.6878
18,105,37.9373
18,107,39.5377
18,110,44.1016
18,115,49.306
18,116,53.5532
18,118,24.8791
19,45,42.7738
19,52,32.3731
19,55,4.6341
19,79,29.5557
19,81,58.8697
19,87,42.2264
19,102,8.1522
20,24,44.8516
20,28,16.0139
20,42,32.81
20,49,16.2774
20,50,23.7189
20,52,41.8962
20,56,1.4356
20,58,15.4139
20,60,20.3271
20,68,17.201
20,69,7.6703
20,70,16.7481
20,77,7.3346
20,89,33.6122
20,90,41.9154
20,95,29.1075
20,97,37.873
20,105,32.539
20,119,12.3774
20,121,51.0596
20,128,25.8321
21,24,36.9155
21,27,35.8708
21,33,27.4278
21,35,3.6573
21,36,24.9123
21,44,7.1371
21,50,24.5879
21,53,46.4602
21,57,58.8116
21,58,60.806
21,61,41.3679
21,62,46.13
21,63,26.5275
21,65,59.3263
21,66,48.6171
21,67,9.0918
21,73,33.4216
21,74,42.814
21,78,42.5903
21,82,53.7118
21,83,21.8453
21,88,7.9958
21,92,20.6233
21,96,21.3804
21,105,13.9313
21,110,39.0519
21,113,33.7208
21,114,56.7777
21,116,16.1981
21,118,3.9672
21,121,20.4485
21,123,20.3169
22,25,39.8607
22,29,31.9707
22,34,20.0982
22,35,17.6105
22,37,17.8392
22,39,17.6365
22,43,10.6324
22,45,58.1786
22,48,25.6655
22,53,28.7581
22,59,50.0972
22,61,50.9967
22,69,13.0143
22,75,22.5259
22,76,7.5168
22,82,1.3215
22,85,42.087
22,94,55.5632
22,95,12.1196
22,96,17.3476
22,98,44.2751
22,101,60.5646
22,106,30.6932
22,107,60.8617
22,122,36.7161
22,129,51.3769
23,24,28.0978
23,25,20.7994
23,27,31.1492
23,28,44.2202
23,30,18.7643
23,31,7.5234
23,32,57.8989
23,33,33.3381
23,34,47.8812
23,36,59.8407
23,37,20.0015
23,38,51.658
23,39,6.2123
23,40,35.367
23,41,40.0149
23,42,53.1832
23,44,22.0645
23,45,58.2777
23,47,9.0088
23,48,6.3688
23,49,54.2871
23,51,18.8941
23,52,26.9008
23,53,11.6279
23,54,17.3103
23,55,47.3363
23,56,14.9366
23,57,46.644
23,58,34.4349
23,59,61.5926
23,60,4.9248
23,61,21.8244
23,62,54.6942
23,63,52.3532
23,65,42.3855
23,66,4.7744
23,67,25.5788
23,68,1.9511
23,69,7.5665
23,70,14.0075
23,74,13.698
23,76,26.0174
23,78,29.4264
23,79,51.5532
23,80,27.2195
23,81,18.2803
23,83,37.3658
23,84,44.7716
23,86,7.7184
23,87,32.3367
23,88,46.8481
23,90,30.5051
23,91,35.0134
23,94,27.1659
23,95,50.8016
23,96,42.409
23,98,59.0608
23,99,11.1219
23,100,44.2935
23,101,27.1662
23,102,30.7792
23,105,61.2565
23,106,35.6128
23,107,15.9408
23,108,17.1692
23,109,38.2038
23,110,58.1954
23,112,26.568
23,114,57.2086
23,119,34.4126
23,120,56.0287
23,121,18.8433
23,122,34.1145
23,123,60.6138
23,124,43.3372
23,125,27.4834
23,127,11.0954
23,128,42.3921
23,129,25.0155
24,28,36.7683
24,29,14.9155
24,35,47.9572
24,39,29.0007
24,48,11.9177
24,55,10.0921
24,60,16.0006
24,61,51.4381
24,63,29.2383
24,64,45.5868
24,65,42.6833
24,66,35.1727
24,68,10.2138
24,75,15.0304
24,78,35.3746
24,79,7.6122
24,81,7.5771
24,82,29.2214
24,83,10.2008
24,85,19.2633
24,86,12.4756
24,90,41.3549
24,92,43.2305
24,100,2.342
24,102,59.7808
24,104,8.4921
24,107,33.9183
24,108,51.9613
24,110,25.2989
24,113,9.9087
24,114,57.1513
24,120,46.956
24,122,59.1632
24,124,44.002
24,127,61.645
24,128,55.9435
24,129,60.4834
25,26,13.7003
25,30,56.0592
25,31,12.0202
25,32,7.2364
25,35,40.9737
25,36,29.4817
25,37,44.2413
25,38,22.4922
25,39,25.4034
25,40,17.5532
25,42,10.7325
25,48,7.9259
25,51,11.7746
25,52,7.9387
25,54,61.9073
25,55,17.8875
25,57,17.6536
25,60,14.4629
25,63,8.3343
25,65,52.6719
25,71,12.865
25,72,40.164
25,74,12.9976
25,76,18.7451
25,77,25.0609
25,78,5.0747
25,80,25.5316
25,83,43.5766
25,84,13.9418
25,85,8.5755
25,87,46.6761
25,88,28.1308
25,90,41.3608
25,92,54.4261
25,95,8.1529
25,96,60.933
25,97,41.0161
25,101,24.2636
25,103,45.3326
25,105,18.9775
25,110,26.295
25,111,42.2312
25,112,51.6706
25,113,25.6276
25,114,39.2741
25,116,48.2392
25,117,27.4003
25,118,10.0813
25,120,28.7063
25,121,24.7247
25,122,37.4809
25,123,22.5517
25,126,38.9019
25,127,38.683
25,128,41.9274
25,129,5.4673
26,27,39.5792
26,28,45.6018
26,30,52.0524
26,32,33.5159
26,34,34.8206
26,36,52.4915
26,38,16.962
26,39,14.4438
26,41,37.2427
26,43,31.783
26,47,50.6322
26,48,40.9922
26,50,46.1341
26,51,2.3902
26,52,12.3302
26,53,52.4483
26,54,57.3553
26,55,24.4789
26,57,45.2863
26,58,48.486
26,59,39.1859
26,61,53.6792
26,62,61.2532
26,63,25.8419
