row,col,weight
0,3,124.9016
0,6,111.5788
0,9,5.5799
0,10,90.1929
0,11,110.2206
0,15,59.4203
0,19,18.6457
0,21,106.638
0,22,69.5389
0,23,69.5712
0,28,31.8194
0,32,90.1244
0,33,22.169
0,35,36.6847
0,36,115.9723
0,42,38.994
0,43,119.9205
0,46,26.1928
0,47,70.1245
0,50,20.513
0,52,93.5424
0,55,68.1179
0,60,29.7987
0,61,96.3707
0,62,96.1832
0,64,8.4055
0,68,81.1879
0,73,59.153
0,82,18.3889
0,84,5.8577
0,87,98.7252
0,90,21.7555
0,94,5.8072
0,95,115.786
0,96,39.4903
0,98,117.3408
0,99,1.0007
0,103,53.5599
0,104,94.6916
0,109,21.9195
0,110,87.5347
0,111,102.9967
0,112,86.978
0,114,92.4596
0,117,80.7271
0,118,115.9426
0,123,105.8775
0,124,7.9122
0,126,46.6986
0,127,63.609
0,128,112.7192
0,131,58.7207
0,132,59.958
0,133,100.0711
0,134,117.0657
0,135,114.3679
0,139,30.6956
0,141,92.1748
0,142,87.9796
0,144,103.9778
0,146,12.81
0,149,54.795
0,150,58.5612
0,151,5.9204
0,153,28.0026
0,154,74.0606
0,160,55.6993
0,163,58.8704
0,167,21.6877
0,169,57.8019
0,172,111.5835
0,173,67.1729
0,177,6.0819
0,179,79.4298
0,184,75.728
0,187,25.1822
0,188,117.8237
0,189,121.0272
1,26,80.9712
1,37,89.0436
1,46,44.7081
1,68,105.9846
1,100,88.6885
1,114,32.6381
1,118,73.9544
1,138,77.5159
1,144,40.442
1,185,81.5539
2,3,96.0668
2,4,74.8657
2,5,9.5288
2,6,37.7823
2,7,36.4767
2,8,36.4352
2,9,80.1348
2,11,87.7168
2,12,123.3769
2,14,123.0397
2,15,122.699
2,19,94.0888
2,20,48.6424
2,22,47.3725
2,26,27.2448
2,27,74.7066
2,30,12.074
2,31,109.9074
2,33,16.086
2,34,22.753
2,35,15.3783
2,36,22.7521
2,37,20.8363
2,39,85.0727
2,41,12.0337
2,42,51.4082
2,43,19.604
2,45,15.7453
2,46,97.7422
2,48,15.5692
2,49,121.1033
2,50,32.6775
2,51,98.6298
2,52,55.1822
2,53,71.6811
2,57,110.9584
2,58,101.6694
2,59,25.3707
2,60,77.8988
2,61,31.8646
2,62,79.2274
2,63,95.4934
2,65,59.152
2,66,29.9846
2,69,62.2291
2,70,107.1015
2,71,18.1455
2,72,6.4677
2,73,82.324
2,74,28.7146
2,75,58.4305
2,76,36.2276
2,77,70.432
2,78,14.8394
2,79,75.568
2,80,93.8603
2,82,14.9761
2,83,42.0401
2,85,75.8969
2,86,12.1529
2,87,8.9608
2,88,114.6599
2,89,110.2027
2,90,104.5627
2,91,48.8292
2,92,90.9334
2,93,33.9757
2,94,111.4362
2,95,120.4394
2,96,63.2237
2,97,120.5612
2,98,44.8132
2,99,8.9406
2,100,94.7844
2,101,91.9642
2,102,85.5743
2,104,44.8678
2,107,60.5863
2,108,21.1591
2,110,14.4716
2,111,87.5264
2,113,61.0509
2,114,87.4094
2,115,58.2098
2,117,46.8751
2,118,78.4149
2,119,29.3671
2,120,121.7784
2,121,114.6821
2,122,72.0151
2,123,64.6067
2,124,22.1098
2,125,80.1829
2,127,31.223
2,128,90.4163
2,129,112.1142
2,130,93.174
2,131,73.5256
2,132,86.3586
2,133,52.3816
2,134,43.2704
2,135,11.3366
2,136,119.473
2,137,84.6283
2,138,41.2207
2,139,6.5705
2,140,33.9213
2,141,36.4199
2,142,34.2921
2,143,55.2382
2,144,55.0308
2,145,94.212
2,147,93.5526
2,148,79.2136
2,149,70.8381
2,150,87.8926
2,151,74.979
2,152,71.4351
