row,col,weight
0,1,5.1511
0,6,3.7221
0,7,1.959
0,8,6.6698
0,10,8.0855
0,12,5.2618
0,13,13.7561
0,15,10.8699
0,16,1.2573
0,17,1.1263
0,18,7.7574
0,19,6.7786
0,20,5.8991
0,21,3.8046
0,23,7.5584
0,24,2.8495
0,25,1.0793
0,26,7.4878
0,27,13.5387
0,28,3.088
0,29,9.4508
0,31,10.5558
0,32,6.1805
0,34,2.03
0,35,11.1474
0,40,12.4604
0,42,12.6034
0,43,8.5659
0,45,9.5177
0,46,1.1317
0,47,11.7828
0,48,1.0871
0,49,6.476
0,50,13.1652
0,51,5.0796
0,52,4.865
0,53,12.762
0,55,13.147
0,56,5.6399
0,57,7.9469
0,59,5.2601
0,60,2.5096
0,62,10.8281
0,63,3.9518
0,67,2.3186
0,68,11.4897
0,69,9.8933
0,70,12.8775
0,71,7.6198
0,72,1.509
0,73,5.5281
0,74,11.7956
0,75,10.513
0,76,9.4538
0,77,11.8159
0,78,10.0447
0,79,7.8263
1,3,7.3006
1,5,5.5779
1,6,1.1912
1,9,1.4479
1,10,7.3779
1,13,1.6173
1,15,9.6365
1,16,5.6739
1,18,11.1469
1,20,4.0655
1,21,4.0407
1,26,9.546
1,29,6.015
1,30,11.7528
1,32,2.7918
1,34,12.8076
1,37,11.1691
1,39,3.316
1,40,7.4206
1,42,10.2175
1,43,1.7991
1,46,5.6064
1,47,9.8427
1,48,9.5059
1,49,7.5288
1,53,4.8805
1,55,3.4622
1,57,12.6278
1,58,8.8297
1,59,1.395
1,60,10.6967
1,65,4.1332
1,66,3.5352
1,67,6.4362
1,70,9.6086
1,71,6.9037
1,75,12.7672
1,77,11.0544
1,79,1.1363
2,17,4.1763
2,18,6.9385
2,22,9.1304
2,34,4.6371
2,52,9.9323
2,56,1.7851
2,58,6.1765
2,77,10.0312
2,79,10.4743
3,6,11.2217
3,9,9.0517
3,10,11.3165
3,12,6.3784
3,16,3.7108
3,18,1.1077
3,20,2.032
3,24,12.8741
3,25,7.2153
3,33,10.9138
3,34,3.9121
3,37,1.8988
3,39,2.5651
3,44,6.5052
3,45,10.7003
3,46,4.1705
3,47,3.8215
3,49,8.3936
3,52,5.1502
3,53,8.7192
3,54,9.9617
3,58,12.5379
3,60,5.1732
3,61,6.5397
3,62,6.3903
3,63,1.4166
3,64,4.8365
3,69,9.5156
3,72,2.5238
3,73,2.8505
3,74,8.4408
3,78,11.3435
3,79,9.3703
4,5,10.0773
4,6,7.5753
4,8,9.986
4,9,8.0073
4,11,4.5001
4,13,13.2935
4,14,7.8204
4,17,10.0132
4,18,6.5526
4,19,3.913
4,20,7.6734
4,31,9.4946
4,33,1.3294
4,34,9.2491
4,35,5.9047
4,37,7.0997
4,39,10.6601
4,41,9.2821
4,43,3.5927
4,47,12.8382
4,50,1.2792
4,52,1.0981
4,53,10.0928
4,54,6.6962
4,56,1.6629
4,58,11.1103
4,59,8.9575
4,63,3.7952
4,64,9.6618
4,65,5.9898
4,66,8.7789
4,67,4.3504
4,68,9.5247
4,70,3.5927
4,71,3.6533
4,73,3.2232
4,74,13.2624
4,75,3.9168
5,6,6.5803
5,8,12.1472
5,9,11.2236
5,10,12.5554
5,11,8.7427
5,12,12.6292
5,13,6.2058
5,14,6.2344
5,15,10.5163
5,16,2.4227
5,17,5.1144
5,18,1.7034
5,19,5.8286
5,20,5.3029
5,21,6.7456
5,22,9.8302
5,23,7.0969
5,24,6.8871
5,25,4.8254
5,26,2.9425
5,27,11.9492
5,29,4.6
5,30,8.8285
5,31,11.407
5,32,4.9969
5,33,9.1957
5,34,8.7581
5,35,1.8804
5,36,6.4681
